"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00031623","Chip Cravaack (R-Minn)","1043018","2295000","1669009","2011","H","Center for Responsive Politics",""
"N00009774","Xavier Becerra (D-Calif)","666057","2665998","1666027","2011","H","Center for Responsive Politics",""
"N00001692","Eleanor Holmes Norton (D-DC)","893038","2422000","1657519","2011","H","Center for Responsive Politics",""
"N00026314","Cathy McMorris Rodgers (R-Wash)","884018","2424999","1654508","2011","H","Center for Responsive Politics",""
"N00033055","Kathleen Hochul (D-NY)","1041015","2265000","1653007","2011","H","Center for Responsive Politics",""
"N00001691","Carl Levin (D-Mich)","1375210","1929200","1652205","2011","S","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","1034013","2261000","1647506","2011","H","Center for Responsive Politics",""
"N00001619","Robert A. Brady (D-Pa)","1080007","2201000","1640503","2011","H","Center for Responsive Politics",""
"N00009659","David Vitter (R-La)","801061","2479000","1640030","2011","S","Center for Responsive Politics",""
"N00025219","Michael Burgess (R-Texas)","763079","2505999","1634539","2011","H","Center for Responsive Politics",""
"N00000010","Dan Burton (R-Ind)","954019","2235000","1594509","2011","H","Center for Responsive Politics",""
"N00025495","Lou Barletta (R-Pa)","-3898","3167996","1582049","2011","H","Center for Responsive Politics",""
"N00007021","Juan Vargas (D-Calif)","977011","2130000","1553505","2011","H","Center for Responsive Politics",""
"N00027514","Kathy Castor (D-Fla)","707058","2384000","1545529","2011","H","Center for Responsive Politics",""
"N00031128","Bob Gibbs (R-Ohio)","669050","2345998","1507524","2011","H","Center for Responsive Politics",""
"N00000270","Edward J. Markey (D-Mass)","855025","2151000","1503012","2011","H","Center for Responsive Politics",""
"N00027493","Michele Bachmann (R-Minn)","514020","2484998","1499509","2011","H","Center for Responsive Politics",""
"N00006134","Diana DeGette (D-Colo)","838025","2145000","1491512","2011","H","Center for Responsive Politics",""
"N00008051","Mark Udall (D-Colo)","664062","2287000","1475531","2011","S","Center for Responsive Politics",""
"N99999943","Lisa P. Jackson","773035","2145000","1459017","2011","E","Center for Responsive Politics",""
"N00006897","Brad Sherman (D-Calif)","365017","2527999","1446508","2011","H","Center for Responsive Politics",""
"N00000267","Michael E. Capuano (D-Mass)","396028","2432997","1414512","2011","H","Center for Responsive Politics",""
"N00029901","Mark Begich (D-Alaska)","-409951","3162995","1376522","2011","S","Center for Responsive Politics",""
"N00029285","Pete Olson (R-Texas)","680033","2000000","1340016","2011","H","Center for Responsive Politics",""
"N00004981","Dick Durbin (D-Ill)","1208567","1443564","1326065","2011","S","Center for Responsive Politics",""
"N00034254","Julia Brownley (D-Calif)","684028","1960000","1322014","2011","H","Center for Responsive Politics",""
"N99999918","Clarence Thomas","715014","1920000","1317507","2011","J","Center for Responsive Politics",""
"N00012890","Timothy Johnson (R-Ill)","688027","1945000","1316513","2011","H","Center for Responsive Politics",""
"N00007231","Elton Gallegly (R-Calif)","27020","2604997","1316008","2011","H","Center for Responsive Politics",""
"N00027459","Doris O. Matsui (D-Calif)","723018","1895000","1309009","2011","H","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","526011","2014998","1270504","2011","H","Center for Responsive Politics",""
"N00008094","Howard L. Berman (D-Calif)","1158621","1343619","1251120","2011","H","Center for Responsive Politics",""
"N00005681","Pete Sessions (R-Texas)","706017","1793000","1249508","2011","H","Center for Responsive Politics",""
"N99999911","Jacob Lew","748017","1745000","1246508","2011","E","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","519020","1955996","1237508","2011","H","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","675033","1769000","1222016","2011","H","Center for Responsive Politics",""
"N00001861","Henry A. Waxman (D-Calif)","654021","1761000","1207510","2011","H","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","607023","1706000","1156511","2011","H","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","701012","1590000","1145506","2011","H","Center for Responsive Politics",""
"N00013323","Sam Graves (R-Mo)","519010","1770997","1145003","2011","H","Center for Responsive Politics",""
"N00027605","Jon Tester (D-Mont)","752004","1530000","1141002","2011","S","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","681013","1590000","1135506","2011","H","Center for Responsive Politics",""
"N00009771","Shelley Moore Capito (R-WVa)","-17938","2266995","1124528","2011","H","Center for Responsive Politics",""
"N00021207","Rick Nolan (D-Minn)","717010","1532000","1124505","2011","H","Center for Responsive Politics",""
"N00032441","Richard Nugent (R-Fla)","567009","1680999","1124004","2011","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","645010","1600000","1122505","2011","H","Center for Responsive Politics",""
"N00031174","Scott Brown (R-Mass)","314652","1927614","1121133","2011","S","Center for Responsive Politics",""
"N00031227","Larry Bucshon (R-Ind)","1112597","1126596","1119596","2011","H","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","400013","1784997","1092505","2011","H","Center for Responsive Politics",""
"N00033177","Tim Kaine (D-Va)","667015","1507000","1087007","2011","S","Center for Responsive Politics",""
"N00000275","Barney Frank (D-Mass)","1080283","1080283","1080283","2011","H","Center for Responsive Politics",""
"N99999916","Elena Kagan","600017","1560000","1080008","2011","J","Center for Responsive Politics",""
"N00033274","Alan Lowenthal (D-Calif)","481045","1665000","1073022","2011","H","Center for Responsive Politics",""
"N00004719","Peter Roskam (R-Ill)","475053","1652000","1063526","2011","H","Center for Responsive Politics",""
"N00029260","Ann Kirkpatrick (D-Ariz)","609016","1511000","1060008","2011","H","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","456044","1625999","1041021","2011","H","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","503033","1545000","1024016","2011","H","Center for Responsive Politics",""
"N00031938","Justin Amash (R-Mich)","477026","1549998","1013512","2011","H","Center for Responsive Politics",""
"N00004403","Ron Kind (D-Wis)","486023","1506999","996511","2011","H","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","652009","1332000","992004","2011","H","Center for Responsive Politics",""
"N00009753","Jim Matheson (D-Utah)","558026","1420000","989013","2011","H","Center for Responsive Politics",""
"N00030771","Paul Gosar (R-Ariz)","515003","1449999","982501","2011","H","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","617006","1334000","975503","2011","S","Center for Responsive Politics",""
"N00006690","Maxine Waters (D-Calif)","-3511983","5455998","972007","2011","H","Center for Responsive Politics",""
"N00031723","Ben Quayle (R-Ariz)","199100","1735000","967050","2011","H","Center for Responsive Politics",""
"N00032019","David Cicilline (D-RI)","502004","1429999","966001","2011","H","Center for Responsive Politics",""
"N00029574","Steve Stivers (R-Ohio)","452041","1459000","955520","2011","H","Center for Responsive Politics",""
"N00030650","Frederica Wilson (D-Fla)","563011","1345000","954005","2011","H","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","569010","1310000","939505","2011","H","Center for Responsive Politics",""
"N00030490","Marcia L. Fudge (D-Ohio)","558013","1320000","939006","2011","H","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","322062","1535000","928531","2011","S","Center for Responsive Politics",""
"N00027510","Edwin G. Perlmutter (D-Colo)","508033","1347000","927516","2011","H","Center for Responsive Politics",""
"N00001971","Elijah E. Cummings (D-Md)","-139986","1984995","922504","2011","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","308031","1505997","907014","2011","H","Center for Responsive Politics",""
"N00028958","Jason Chaffetz (R-Utah)","552014","1258000","905007","2011","H","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","505987","1303979","904983","2011","S","Center for Responsive Politics",""
"N00024978","Henry Cuellar (D-Texas)","-19982","1824996","902507","2011","H","Center for Responsive Politics",""
"N00004208","Leonard L. Boswell (D-Iowa)","600003","1200000","900001","2011","H","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","163037","1621999","892518","2011","S","Center for Responsive Politics",""
"N00004905","Don Manzullo (R-Ill)","536007","1245000","890503","2011","H","Center for Responsive Politics",""
"N00033981","Ron Barber (D-Ariz)","263020","1512942","887981","2011","H","Center for Responsive Politics",""
"N00034224","Paul Cook (R-Calif)","536017","1232000","884008","2011","H","Center for Responsive Politics",""
"N00005818","Sheila Jackson Lee (D-Texas)","759405","1004391","881898","2011","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","495008","1250000","872504","2011","H","Center for Responsive Politics",""
"N00030836","Rand Paul (R-Ky)","433025","1295000","864012","2011","S","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","512008","1214999","863503","2011","H","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","448013","1269999","859006","2011","H","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","554007","1160000","857003","2011","H","Center for Responsive Politics",""
"N00034120","Scott Perry (R-Pa)","406019","1305999","856009","2011","H","Center for Responsive Politics",""
"N00030910","Mo Brooks (R-Ala)","343043","1271000","807021","2011","H","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","355031","1255000","805015","2011","S","Center for Responsive Politics",""
"N00030673","Bill Huizenga (R-Mich)","514140","1082131","798135","2011","H","Center for Responsive Politics",""
"N00029908","Joe Garcia (D-Fla)","451015","1140000","795507","2011","H","Center for Responsive Politics",""
"N00033932","Chris Stewart (R-Utah)","503005","1085000","794002","2011","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","374031","1210000","792015","2011","H","Center for Responsive Politics",""
"N00000781","Frank Pallone Jr (D-NJ)","198057","1379998","789027","2011","H","Center for Responsive Politics",""
"N00026591","Ben Chandler (D-Ky)","441013","1116000","778506","2011","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","386019","1168000","777009","2011","S","Center for Responsive Politics",""
"N00030980","Kelly Ayotte (R-NH)","242014","1304997","773505","2011","S","Center for Responsive Politics",""
"N00007033","Bob Filner (D-Calif)","402016","1131000","766508","2011","H","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","433010","1095000","764005","2011","H","Center for Responsive Politics",""
"N00004367","Tammy Baldwin (D-Wis)","501003","1016000","758501","2011","S","Center for Responsive Politics",""
"N00031317","Ted Deutch (D-Fla)","379020","1135000","757010","2011","H","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","357027","1156000","756513","2011","H","Center for Responsive Politics",""
"N00024753","Mike Coffman (R-Colo)","450006","1050000","750003","2011","H","Center for Responsive Politics",""
"N00000826","Robert E. Andrews (D-NJ)","432009","1065999","749004","2011","H","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","379014","1111999","745506","2011","H","Center for Responsive Politics",""
"N99999926","Samuel A. Alito","380006","1100000","740003","2011","J","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","234056","1239000","736528","2011","H","Center for Responsive Politics",""
"N00031741","Todd Rokita (R-Ind)","-23947","1454997","715525","2011","H","Center for Responsive Politics",""
"N00026050","Lisa Murkowski (R-Alaska)","264040","1163000","713520","2011","S","Center for Responsive Politics",""
"N00033541","Pete Gallego (D-Texas)","136009","1290998","713503","2011","H","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","264020","1153999","709009","2011","H","Center for Responsive Politics",""
"N00029662","Bill Posey (R-Fla)","234013","1161999","698006","2011","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-472988","1864994","696003","2011","H","Center for Responsive Politics",""
"N00027500","Amy Klobuchar (D-Minn)","310029","1052000","681014","2011","S","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","155069","1194000","674534","2011","H","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","64019","1284998","674508","2011","S","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","12018","1333998","673008","2011","H","Center for Responsive Politics",""
"N00013808","Thaddeus G. McCotter (R-Mich)","265037","1069999","667518","2011","H","Center for Responsive Politics",""
"N00030768","Martha Roby (R-Ala)","277027","1022000","649513","2011","H","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","113010","1179998","646504","2011","H","Center for Responsive Politics",""
"N00030026","Blaine Luetkemeyer (R-Mo)","-3597994","4879999","641002","2011","H","Center for Responsive Politics",""
"N00030752","Jeff Duncan (R-SC)","-24983","1304995","640006","2011","H","Center for Responsive Politics",""
"N00007918","Norm Dicks (D-Wash)","397008","880000","638504","2011","H","Center for Responsive Politics",""
"N00030801","Frank Guinta (R-NH)","-194983","1469996","637506","2011","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","320017","950000","635008","2011","S","Center for Responsive Politics",""
"N00006406","Jon L. Kyl (R-Ariz)","602134","665131","633632","2011","S","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","549931","712924","631427","2011","H","Center for Responsive Politics",""
"N00031006","Alan Nunnelee (R-Miss)","365011","875000","620005","2011","H","Center for Responsive Politics",""
"N00029675","Brett Guthrie (R-Ky)","309029","918000","613514","2011","H","Center for Responsive Politics",""
"N00025464","Rodney Alexander (R-La)","351006","866000","608503","2011","H","Center for Responsive Politics",""
"N00027462","Gus Bilirakis (R-Fla)","246035","965000","605517","2011","H","Center for Responsive Politics",""
"N00033539","Randy Weber (R-Texas)","351004","849999","600501","2011","H","Center for Responsive Politics",""
"N00004070","Dale E. Kildee (D-Mich)","294014","894999","594506","2011","H","Center for Responsive Politics",""
"N00009677","Todd Akin (R-Mo)","310021","877000","593510","2011","H","Center for Responsive Politics",""
"N00005090","Jo Ann Emerson (R-Mo)","201005","984996","593000","2011","H","Center for Responsive Politics",""
"N00033549","Mark Pocan (D-Wis)","351004","805000","578002","2011","H","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","171044","969000","570022","2011","S","Center for Responsive Politics",""
"N00026627","Patrick McHenry (R-NC)","179012","959998","569505","2011","H","Center for Responsive Politics",""
"N00026586","Joe Donnelly (D-Ind)","91011","1031999","561505","2011","S","Center for Responsive Politics",""
"N00001082","Edolphus Towns (D-NY)","57012","1054999","556005","2011","H","Center for Responsive Politics",""
"N00000133","Donna Christian-Christensen (D-VI)","201003","899998","550500","2011","H","Center for Responsive Politics",""
"N00030891","Marlin Stutzman (R-Ind)","14019","1082995","548507","2011","H","Center for Responsive Politics",""
"N00027860","Tammy Duckworth (D-Ill)","-12936","1108998","548031","2011","H","Center for Responsive Politics",""
"N00030957","Scott Desjarlais (R-Tenn)","171013","924997","548005","2011","H","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","272014","797000","534507","2011","H","Center for Responsive Politics",""
"N00013846","Jeff Miller (R-Fla)","258006","804998","531502","2011","H","Center for Responsive Politics",""
"N00001469","Tim Holden (D-Pa)","287017","759000","523008","2011","H","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","295006","750000","522503","2011","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","290017","750000","520008","2011","H","Center for Responsive Politics",""
"N99999923","Anthony M. Kennedy","330004","700000","515002","2011","J","Center for Responsive Politics",""
"N00003535","Sherrod Brown (D-Ohio)","168007","845999","507003","2011","S","Center for Responsive Politics",""
"N00027464","Bruce Braley (D-Iowa)","223021","786000","504510","2011","H","Center for Responsive Politics",""
"N00033518","Doug Collins (R-Ga)","262341","746336","504338","2011","H","Center for Responsive Politics",""
"N00000699","Robert Menendez (D-NJ)","317005","680000","498502","2011","S","Center for Responsive Politics",""
"N00029391","Erik Paulsen (R-Minn)","182032","809000","495516","2011","H","Center for Responsive Politics",""
"N00007632","Eni F. H. Faleomavaega (D-AS)","167022","805999","486510","2011","H","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","212027","760000","486013","2011","H","Center for Responsive Politics",""
"N00030736","John Carney (D-Del)","170030","800000","485015","2011","H","Center for Responsive Politics",""
"N00031401","Michael Grimm (R-NY)","2","969997","484999","2011","H","Center for Responsive Politics",""
"N00026171","Charlie Dent (R-Pa)","144049","820000","482024","2011","H","Center for Responsive Politics",""
"N00001764","Richard G. Lugar (R-Ind)","74015","870998","472506","2011","S","Center for Responsive Politics",""
"N00026722","Francisco Canseco (R-Texas)","-186966","1129997","471515","2011","H","Center for Responsive Politics",""
"N00030668","Bobby Schilling (R-Ill)","223007","709999","466503","2011","H","Center for Responsive Politics",""
"N00033030","Jared Huffman (D-Calif)","200018","725000","462509","2011","H","Center for Responsive Politics",""
"N00002073","Frank R. Wolf (R-Va)","417222","501216","459219","2011","H","Center for Responsive Politics",""
"N00032088","Bill Johnson (R-Ohio)","152042","764000","458021","2011","H","Center for Responsive Politics",""
"N00004884","Danny K. Davis (D-Ill)","281014","625000","453007","2011","H","Center for Responsive Politics",""
"N00007068","Mary Bono Mack (R-Calif)","-387964","1281998","447017","2011","H","Center for Responsive Politics",""
"N00026425","Connie Mack (R-Fla)","-387964","1281998","447017","2011","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","248009","645000","446504","2011","H","Center for Responsive Politics",""
"N00027503","Bob Casey (D-Pa)","207017","684000","445508","2011","S","Center for Responsive Politics",""
"N00029400","Michelle Lujan Grisham (D-NM)","201005","684998","443001","2011","H","Center for Responsive Politics",""
"N00027901","Betty Sue Sutton (D-Ohio)","78023","798999","438511","2011","H","Center for Responsive Politics",""
"N00027741","David Loebsack (D-Iowa)","198016","671000","434508","2011","H","Center for Responsive Politics",""
"N00033509","Gloria McLeod (D-Calif)","101005","764999","433002","2011","H","Center for Responsive Politics",""
"N00029077","Lynn Jenkins (R-Kan)","196014","665000","430507","2011","H","Center for Responsive Politics",""
"N00026335","Daniel Webster (R-Fla)","221009","640000","430504","2011","H","Center for Responsive Politics",""
"N00003105","Marsha Blackburn (R-Tenn)","189021","660000","424510","2011","H","Center for Responsive Politics",""
"N00024852","John Cornyn (R-Texas)","146021","700999","423510","2011","S","Center for Responsive Politics",""
"N00030949","Tom Reed (R-NY)","120010","724998","422504","2011","H","Center for Responsive Politics",""
"N00027229","Michael G. Fitzpatrick (R-Pa)","115038","725000","420019","2011","H","Center for Responsive Politics",""
"N00001669","Joseph R. Biden Jr (D)","39028","799996","419512","2011","E","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","404438","432436","418437","2011","H","Center for Responsive Politics",""
"N00031233","Andy Barr (R-Ky)","152029","684000","418014","2011","H","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","180021","652000","416010","2011","H","Center for Responsive Politics",""
"N00012546","Luke Messer (R-Ind)","160006","669998","415002","2011","H","Center for Responsive Politics",""
"N00002147","Bobby Scott (D-Va)","-215935","1044997","414531","2011","H","Center for Responsive Politics",""
"N00006052","Mac Thornberry (R-Texas)","241007","580000","410503","2011","H","Center for Responsive Politics",""
"N00029459","Rob Wittman (R-Va)","148019","671999","410009","2011","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","168021","645000","406510","2011","H","Center for Responsive Politics",""
"N00024842","Joe Courtney (D-Conn)","127029","680000","403514","2011","H","Center for Responsive Politics",""
"N00030744","Mike Pompeo (R-Kan)","161024","644000","402512","2011","H","Center for Responsive Politics",""
"N00002685","Saxby Chambliss (R-Ga)","208012","596000","402006","2011","S","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","221013","581000","401006","2011","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","-264990","1059995","397502","2011","H","Center for Responsive Politics",""
"N00002408","James E. Clyburn (D-SC)","212010","582000","397005","2011","H","Center for Responsive Politics",""
"N99999944","Janet A. Napolitano","93037","695000","394018","2011","E","Center for Responsive Politics",""
"N00006701","Mark A Takano (D-Calif)","189007","590000","389503","2011","H","Center for Responsive Politics",""
"N00003572","Dennis Kucinich (D-Ohio)","251005","518000","384502","2011","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","-248997","1014999","383001","2011","H","Center for Responsive Politics",""
"N00026885","Dave Reichert (R-Wash)","210006","550000","380003","2011","H","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","191016","567000","379008","2011","S","Center for Responsive Politics",""
"N00004887","Bobby L. Rush (D-Ill)","250001","500000","375000","2011","H","Center for Responsive Politics",""
"N00003545","Steve LaTourette (R-Ohio)","203005","545000","374002","2011","H","Center for Responsive Politics",""
"N00005181","Russ Carnahan (D-Mo)","236002","505000","370501","2011","H","Center for Responsive Politics",""
"N00030926","Sandy Adams (R-Fla)","202005","531000","366502","2011","H","Center for Responsive Politics",""
"N00004956","Jerry F. Costello (D-Ill)","186010","540000","363005","2011","H","Center for Responsive Politics",""
"N00031244","Joe Heck (R-Nev)","128010","594999","361504","2011","H","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","156016","566000","361008","2011","H","Center for Responsive Politics",""
"N00032014","Mark Critz (D-Pa)","106016","614999","360507","2011","H","Center for Responsive Politics",""
"N00001143","Gary Ackerman (D-NY)","139017","573999","356508","2011","H","Center for Responsive Politics",""
"N00033625","Kerry Bentivolio (R-Mich)","117040","594000","355520","2011","H","Center for Responsive Politics",""
"N00033281","Tulsi Gabbard (D-Hawaii)","-52985","755997","351506","2011","H","Center for Responsive Politics",""
"N00031877","Karen Bass (D-Calif)","195006","501000","348003","2011","H","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","157017","533000","345008","2011","S","Center for Responsive Politics",""
"N00007458","Lynn Woolsey (D-Calif)","157011","520000","338505","2011","H","Center for Responsive Politics",""
"N00026457","Ted Poe (R-Texas)","103014","570999","337006","2011","H","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","51012","621999","336505","2011","H","Center for Responsive Politics",""
"N00000743","Scott Garrett (R-NJ)","174014","486000","330007","2011","H","Center for Responsive Politics",""
"N00033510","Raul Ruiz (D-Calif)","-26987","679998","326505","2011","H","Center for Responsive Politics",""
"N00033443","Deb Fischer (R-Neb)","-4302991","4949994","323501","2011","S","Center for Responsive Politics",""
"N00008264","Ed Royce (R-Calif)","157417","483404","320410","2011","H","Center for Responsive Politics",""
"N00002299","Walter B. Jones Jr (R-NC)","139014","487000","313007","2011","H","Center for Responsive Politics",""
"N00000528","Bernie Sanders (I-Vt)","-18986","634996","308005","2011","S","Center for Responsive Politics",""
"N00032416","Rob Woodall (R-Ga)","168006","445000","306503","2011","H","Center for Responsive Politics",""
"N00031945","Hansen Clarke (D-Mich)","163009","445000","304004","2011","H","Center for Responsive Politics",""
"N00009668","Mike Rogers (R-Mich)","83016","520999","302007","2011","H","Center for Responsive Politics",""
"N00034453","Derek Kilmer (D-Wash)","133015","471000","302007","2011","H","Center for Responsive Politics",""
"N00012457","Jesse Jackson Jr (D-Ill)","114017","486000","300008","2011","H","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","-421981","1020998","299508","2011","S","Center for Responsive Politics",""
"N00031134","Patrick Meehan (R-Pa)","91021","490000","290510","2011","H","Center for Responsive Politics",""
"N00033363","Thomas Cotton (R-Ark)","165003","400000","282501","2011","H","Center for Responsive Politics",""
"N00027664","Jason Altmire (D-Pa)","149009","410000","279504","2011","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","-228977","779996","275509","2011","H","Center for Responsive Politics",""
"N00027649","Tim Huelskamp (R-Kan)","123010","420000","271505","2011","H","Center for Responsive Politics",""
"N00034784","Rodney Davis (R-Ill)","107019","433000","270009","2011","H","Center for Responsive Politics",""
"N00026631","Jeff Fortenberry (R-Neb)","139006","400000","269503","2011","H","Center for Responsive Politics",""
"N00005656","Joe Barton (R-Texas)","117005","414999","266002","2011","H","Center for Responsive Politics",""
"N00007248","Devin Nunes (R-Calif)","151003","365000","258001","2011","H","Center for Responsive Politics",""
"N00009759","Rick Larsen (D-Wash)","116015","394000","255007","2011","H","Center for Responsive Politics",""
"N00001127","Joseph Crowley (D-NY)","83020","420000","251510","2011","H","Center for Responsive Politics",""
"N00001746","Chaka Fattah (D-Pa)","150002","350000","250001","2011","H","Center for Responsive Politics",""
"N00026368","Tim Walberg (R-Mich)","64022","435000","249511","2011","H","Center for Responsive Politics",""
"N00026163","Lynn A. Westmoreland (R-Ga)","-7982994","8479997","248501","2011","H","Center for Responsive Politics",""
"N00001222","Maurice Hinchey (D-NY)","131004","365000","248002","2011","H","Center for Responsive Politics",""
"N00027894","James D. Jordan (R-Ohio)","119008","362000","240504","2011","H","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","132006","330000","231003","2011","H","Center for Responsive Politics",""
"N00027751","John Sarbanes (D-Md)","94011","361000","227505","2011","H","Center for Responsive Politics",""
"N00001193","Pete King (R-NY)","150003","300000","225001","2011","H","Center for Responsive Politics",""
"N00009738","John Culberson (R-Texas)","-529996","979998","225001","2011","H","Center for Responsive Politics",""
"N00002327","Sue Myrick (R-NC)","85009","359999","222504","2011","H","Center for Responsive Politics",""
"N00032029","Morgan Griffith (R-Va)","2","439999","220000","2011","H","Center for Responsive Politics",""
"N00005321","Lee Terry (R-Neb)","60020","377000","218510","2011","H","Center for Responsive Politics",""
"N00029412","Steve Austria (R-Ohio)","92008","345000","218504","2011","H","Center for Responsive Politics",""
"N00033640","Hakeem Jeffries (D-NY)","88839","346828","217833","2011","H","Center for Responsive Politics",""
"N00028152","Kevin McCarthy (R-Calif)","70016","352000","211008","2011","H","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","1002","414999","208000","2011","H","Center for Responsive Politics",""
"N00004724","Jan Schakowsky (D-Ill)","10024","404999","207511","2011","H","Center for Responsive Politics",""
"N00028859","Larry Kissell (D-NC)","58009","354999","206504","2011","H","Center for Responsive Politics",""
"N00000491","Susan Collins (R-Maine)","110005","300000","205002","2011","S","Center for Responsive Politics",""
"N00009571","Mike Ross (D-Ark)","29010","379998","204504","2011","H","Center for Responsive Politics",""
"N00033091","Patrick Murphy (D-Fla)","36024","367000","201512","2011","H","Center for Responsive Politics",""
"N00033395","Dan Kildee (D-Mich)","81005","299999","190502","2011","H","Center for Responsive Politics",""
"N00033373","Tony Cardenas (D-Calif)","30011","349999","190005","2011","H","Center for Responsive Politics",""
"N00030622","Terri A. Sewell (D-Ala)","-637983","1004997","183507","2011","H","Center for Responsive Politics",""
"N00031640","Ann Marie Buerkle (R-NY)","66003","299999","183001","2011","H","Center for Responsive Politics",""
"N00007151","Dana Rohrabacher (R-Calif)","-398997","764999","183001","2011","H","Center for Responsive Politics",""
"N00004643","Max Baucus (D-Mont)","-82996","446998","182001","2011","S","Center for Responsive Politics",""
"N00000575","John B. Larson (D-Conn)","21008","339999","180503","2011","H","Center for Responsive Politics",""
"N00033638","Steven Horsford (D-Nev)","33019","320000","176509","2011","H","Center for Responsive Politics",""
"N00001373","Mike Doyle (D-Pa)","15003","334998","175000","2011","H","Center for Responsive Politics",""
"N00031998","Chris Gibson (R-NY)","100001","250000","175000","2011","H","Center for Responsive Politics",""
"N00031129","James Lankford (R-Okla)","21021","315000","168010","2011","H","Center for Responsive Politics",""
"N00025284","Raul M. Grijalva (D-Ariz)","81005","255000","168002","2011","H","Center for Responsive Politics",""
"N00006446","Matt Salmon (R-Ariz)","16005","319997","168001","2011","H","Center for Responsive Politics",""
"N00031177","Mark Amodei (R-Nev)","102004","230000","166002","2011","H","Center for Responsive Politics",""
"N00025025","Jim Gerlach (R-Pa)","63007","245000","154003","2011","H","Center for Responsive Politics",""
"N00027623","Adrian Smith (R-Neb)","-32988","339998","153505","2011","H","Center for Responsive Politics",""
"N00030667","Adam Kinzinger (R-Ill)","62006","230000","146003","2011","H","Center for Responsive Politics",""
"N00029131","Allen West (R-Fla)","51009","240000","145504","2011","H","Center for Responsive Politics",""
