"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00000267","Michael E. Capuano (D-Mass)","507039","2716997","1612018","2012","H","Center for Responsive Politics",""
"N00004558","Collin Peterson (D-Minn)","544020","2659997","1602008","2012","H","Center for Responsive Politics",""
"N00000010","Dan Burton (R-Ind)","954019","2235000","1594509","2012","H","Center for Responsive Politics",""
"N00030245","Bill Cassidy (R-La)","777060","2407000","1592030","2012","H","Center for Responsive Politics",""
"N00031128","Bob Gibbs (R-Ohio)","722052","2424998","1573525","2012","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","684012","2444997","1564504","2012","H","Center for Responsive Politics",""
"N00000270","Ed Markey (D-Mass)","883025","2221000","1552012","2012","H","Center for Responsive Politics",""
"N00031938","Justin Amash (R-Mich)","890026","2200000","1545013","2012","H","Center for Responsive Politics",""
"N00012890","Timothy Johnson (R-Ill)","861024","2215000","1538012","2012","H","Center for Responsive Politics",""
"N00025219","Michael Burgess (R-Texas)","740078","2312999","1526538","2012","H","Center for Responsive Politics",""
"N00031174","Scott Brown (R-Mass)","637030","2329998","1483514","2012","S","Center for Responsive Politics",""
"N99999916","Elena Kagan","815019","2145000","1480009","2012","J","Center for Responsive Politics",""
"N00034254","Julia Brownley (D-Calif)","355023","2600999","1478011","2012","H","Center for Responsive Politics",""
"N00030752","Jeff Duncan (R-SC)","530019","2419995","1475007","2012","H","Center for Responsive Politics",""
"N00027459","Doris O. Matsui (D-Calif)","857018","2031000","1444009","2012","H","Center for Responsive Politics",""
"N00029901","Mark Begich (D-Alaska)","-385948","3215995","1415023","2012","S","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","863012","1945000","1404006","2012","H","Center for Responsive Politics",""
"N00033177","Tim Kaine (D-Va)","713048","2045000","1379024","2012","S","Center for Responsive Politics",""
"N00029675","Brett Guthrie (R-Ky)","811030","1946000","1378515","2012","H","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","584664","2154650","1369657","2012","H","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","575010","2149998","1362504","2012","H","Center for Responsive Politics",""
"N99999911","Jacob Lew","809019","1910000","1359509","2012","E","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","770023","1926000","1348011","2012","H","Center for Responsive Politics",""
"N00004981","Dick Durbin (D-Ill)","970749","1719742","1345245","2012","S","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","853009","1830999","1342004","2012","H","Center for Responsive Politics",""
"N00007231","Elton Gallegly (R-Calif)","-272979","2954995","1341008","2012","H","Center for Responsive Politics",""
"N00009771","Shelley Moore Capito (R-WVa)","132064","2526997","1329530","2012","H","Center for Responsive Politics",""
"N00026314","Cathy McMorris Rodgers (R-Wash)","392019","2244998","1318508","2012","H","Center for Responsive Politics",""
"N00026050","Lisa Murkowski (R-Alaska)","535041","2074999","1305020","2012","S","Center for Responsive Politics",""
"N00029303","Jeff Merkley (D-Ore)","79024","2471996","1275510","2012","S","Center for Responsive Politics",""
"N99999918","Clarence Thomas","730015","1805000","1267507","2012","J","Center for Responsive Politics",""
"N00030836","Rand Paul (R-Ky)","614037","1810000","1212018","2012","S","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","550044","1853000","1201522","2012","S","Center for Responsive Politics",""
"N00001861","Henry A. Waxman (D-Calif)","667021","1731000","1199010","2012","H","Center for Responsive Politics",""
"N00027493","Michele Bachmann (R-Minn)","67016","2304998","1186007","2012","H","Center for Responsive Politics",""
"N00007021","Juan Vargas (D-Calif)","477011","1879999","1178505","2012","H","Center for Responsive Politics",""
"N00029260","Ann Kirkpatrick (D-Ariz)","693015","1645000","1169007","2012","H","Center for Responsive Politics",""
"N00027605","Jon Tester (D-Mont)","766004","1565000","1165502","2012","S","Center for Responsive Politics",""
"N00032441","Richard Nugent (R-Fla)","563012","1745999","1154505","2012","H","Center for Responsive Politics",""
"N00033981","Ron Barber (D-Ariz)","406021","1881942","1143981","2012","H","Center for Responsive Politics",""
"N00001082","Edolphus Towns (D-NY)","705014","1576000","1140507","2012","H","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","613028","1659999","1136513","2012","H","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","681013","1590000","1135506","2012","H","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","346021","1910996","1128508","2012","H","Center for Responsive Politics",""
"N00031227","Larry Bucshon (R-Ind)","1105978","1141976","1123977","2012","H","Center for Responsive Politics",""
"N00031958","Steven Palazzo (R-Miss)","607025","1639999","1123512","2012","H","Center for Responsive Politics",""
"N00005818","Sheila Jackson Lee (D-Texas)","482021","1757996","1120008","2012","H","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","568026","1670000","1119013","2012","H","Center for Responsive Politics",""
"N00034128","Matt Cartwright (D-Pa)","-2483962","4694998","1105518","2012","H","Center for Responsive Politics",""
"N00021207","Rick Nolan (D-Minn)","696008","1515000","1105504","2012","H","Center for Responsive Politics",""
"N00013846","Jeff Miller (R-Fla)","557009","1624997","1091003","2012","H","Center for Responsive Politics",""
"N00000275","Barney Frank (D-Mass)","840002","1340001","1090001","2012","H","Center for Responsive Politics",""
"N00004956","Jerry F. Costello (D-Ill)","680005","1450000","1065002","2012","H","Center for Responsive Politics",""
"N00034277","Sean Patrick Maloney (D-NY)","126017","1969994","1048005","2012","H","Center for Responsive Politics",""
"N00030490","Marcia L. Fudge (D-Ohio)","607013","1456000","1031506","2012","H","Center for Responsive Politics",""
"N00030891","Marlin Stutzman (R-Ind)","314021","1747996","1031008","2012","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","458031","1570999","1014515","2012","H","Center for Responsive Politics",""
"N00029574","Steve Stivers (R-Ohio)","480038","1526000","1003019","2012","H","Center for Responsive Politics",""
"N00033631","Mark R. Meadows (R-NC)","323021","1677999","1000510","2012","H","Center for Responsive Politics",""
"N00029459","Rob Wittman (R-Va)","257029","1741998","999513","2012","H","Center for Responsive Politics",""
"N00030771","Paul Gosar (R-Ariz)","515003","1449999","982501","2012","H","Center for Responsive Politics",""
"N00006897","Brad Sherman (D-Calif)","16","1961998","981007","2012","H","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","617006","1334000","975503","2012","S","Center for Responsive Politics",""
"N00032019","David Cicilline (D-RI)","502004","1429999","966001","2012","H","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","583010","1345000","964005","2012","H","Center for Responsive Politics",""
"N00030980","Kelly Ayotte (R-NH)","436015","1489999","963007","2012","S","Center for Responsive Politics",""
"N00030910","Mo Brooks (R-Ala)","425047","1500000","962523","2012","H","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","316014","1599997","958005","2012","H","Center for Responsive Politics",""
"N00030650","Frederica Wilson (D-Fla)","563011","1345000","954005","2012","H","Center for Responsive Politics",""
"N00030768","Martha Roby (R-Ala)","502023","1395000","948511","2012","H","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","345057","1531000","938028","2012","S","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","444041","1414000","929020","2012","H","Center for Responsive Politics",""
"N00001971","Elijah E. Cummings (D-Md)","-140986","1970995","915004","2012","H","Center for Responsive Politics",""
"N00004208","Leonard Boswell (D-Iowa)","600003","1200000","900001","2012","H","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","562008","1230000","896004","2012","H","Center for Responsive Politics",""
"N99999896","William Cowan (D-Mass)","398026","1377998","888012","2012","S","Center for Responsive Politics",""
"N00031723","Ben Quayle (R-Ariz)","188089","1570000","879044","2012","H","Center for Responsive Politics",""
"N00034120","Scott Perry (R-Pa)","377020","1379998","878509","2012","H","Center for Responsive Politics",""
"N00030673","Bill Huizenga (R-Mich)","491017","1266000","878508","2012","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","445009","1299999","872504","2012","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","495008","1250000","872504","2012","H","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","215019","1528999","872009","2012","S","Center for Responsive Politics",""
"N00034224","Paul Cook (R-Calif)","529016","1212000","870508","2012","H","Center for Responsive Politics",""
"N00024978","Henry Cuellar (D-Texas)","200015","1509998","855006","2012","H","Center for Responsive Politics",""
"N00004719","Peter Roskam (R-Ill)","324050","1385000","854525","2012","H","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","350019","1349998","850008","2012","S","Center for Responsive Politics",""
"N00027464","Bruce Braley (D-Iowa)","233073","1446000","839536","2012","H","Center for Responsive Politics",""
"N00033539","Randy Weber (R-Texas)","401005","1264999","833002","2012","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","414019","1238000","826009","2012","S","Center for Responsive Politics",""
"N00000826","Robert E. Andrews (D-NJ)","483008","1145000","814004","2012","H","Center for Responsive Politics",""
"N00027500","Amy Klobuchar (D-Minn)","400028","1225000","812514","2012","S","Center for Responsive Politics",""
"N00026591","Ben Chandler (D-Ky)","456015","1167000","811507","2012","H","Center for Responsive Politics",""
"N00004367","Tammy Baldwin (D-Wis)","517004","1080000","798502","2012","S","Center for Responsive Politics",""
"N00006690","Maxine Waters (D-Calif)","-3762984","5340997","789006","2012","H","Center for Responsive Politics",""
"N00028958","Jason Chaffetz (R-Utah)","140016","1436997","788506","2012","H","Center for Responsive Politics",""
"N00004905","Don Manzullo (R-Ill)","207043","1347999","777521","2012","H","Center for Responsive Politics",""
"N00033549","Mark Pocan (D-Wis)","467005","1064999","766002","2012","H","Center for Responsive Politics",""
"N00008122","Eddie Bernice Johnson (D-Texas)","502003","1030000","766001","2012","H","Center for Responsive Politics",""
"N00031317","Ted Deutch (D-Fla)","394022","1135000","764511","2012","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","351003","1164999","758001","2012","H","Center for Responsive Politics",""
"N00026586","Joe Donnelly (D-Ind)","157010","1340998","749004","2012","S","Center for Responsive Politics",""
"N00007068","Mary Bono Mack (R-Calif)","320034","1176000","748017","2012","H","Center for Responsive Politics",""
"N00031741","Todd Rokita (R-Ind)","-22951","1505996","741522","2012","H","Center for Responsive Politics",""
"N00030788","Tom Graves (R-Ga)","288015","1169999","729007","2012","H","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","242049","1183000","712524","2012","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","369017","1035000","702008","2012","S","Center for Responsive Politics",""
"N00024852","John Cornyn (R-Texas)","310023","1086999","698511","2012","S","Center for Responsive Politics",""
"N00029662","Bill Posey (R-Fla)","234013","1161999","698006","2012","H","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","298007","1095999","697003","2012","S","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","613772","776765","695268","2012","H","Center for Responsive Politics",""
"N00027510","Edwin G. Perlmutter (D-Colo)","402027","969000","685513","2012","H","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","348012","1019999","684005","2012","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","308028","1045000","676514","2012","H","Center for Responsive Politics",""
"N00007033","Bob Filner (D-Calif)","339016","1011000","675008","2012","H","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","12018","1333998","673008","2012","H","Center for Responsive Politics",""
"N00033541","Pete Gallego (D-Texas)","58018","1273997","666007","2012","H","Center for Responsive Politics",""
"N00006406","Jon L. Kyl (R-Ariz)","620529","704526","662527","2012","S","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","84018","1236999","660508","2012","S","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","112010","1204998","658504","2012","H","Center for Responsive Politics",""
"N00033625","Kerry Bentivolio (R-Mich)","277032","1031000","654016","2012","H","Center for Responsive Politics",""
"N00033390","Cheri Bustos (D-Ill)","291025","1016000","653512","2012","H","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","257010","1045999","651504","2012","H","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","287029","1007000","647014","2012","H","Center for Responsive Politics",""
"N00027664","Jason Altmire (D-Pa)","384012","910000","647006","2012","H","Center for Responsive Politics",""
"N00003535","Sherrod Brown (D-Ohio)","383007","895000","639003","2012","S","Center for Responsive Politics",""
"N00000133","Donna Christian-Christensen (D-VI)","336003","939998","638000","2012","H","Center for Responsive Politics",""
"N00030801","Frank Guinta (R-NH)","-194983","1469996","637506","2012","H","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","168016","1094998","631507","2012","H","Center for Responsive Politics",""
"N00027901","Betty Sue Sutton (D-Ohio)","330023","927000","628511","2012","H","Center for Responsive Politics",""
"N00005090","Jo Ann Emerson (R-Mo)","251005","999997","625501","2012","H","Center for Responsive Politics",""
"N00031006","Alan Nunnelee (R-Miss)","365011","875000","620005","2012","H","Center for Responsive Politics",""
"N00027741","David Loebsack (D-Iowa)","298018","922000","610009","2012","H","Center for Responsive Politics",""
"N00005960","Charlie A. Gonzalez (D-Texas)","132009","1085996","609002","2012","H","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","187046","1030000","608523","2012","S","Center for Responsive Politics",""
"N00007918","Norm Dicks (D-Wash)","382007","830000","606003","2012","H","Center for Responsive Politics",""
"N00009677","Todd Akin (R-Mo)","330019","876000","603009","2012","H","Center for Responsive Politics",""
"N00031204","Steve Southerland (R-Fla)","1005","1166998","584001","2012","H","Center for Responsive Politics",""
"N00032014","Mark Critz (D-Pa)","283015","870000","576507","2012","H","Center for Responsive Politics",""
"N00030957","Scott Desjarlais (R-Tenn)","221014","909997","565505","2012","H","Center for Responsive Politics",""
"N00029391","Erik Paulsen (R-Minn)","250030","879000","564515","2012","H","Center for Responsive Politics",""
"N00003105","Marsha Blackburn (R-Tenn)","261024","842000","551512","2012","H","Center for Responsive Politics",""
"N00030736","John Carney (D-Del)","211029","890000","550514","2012","H","Center for Responsive Politics",""
"N00027503","Bob Casey (D-Pa)","257017","832000","544508","2012","S","Center for Responsive Politics",""
"N00029273","Aaron Schock (R-Ill)","-114911","1185085","535087","2012","H","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","81025","968999","525012","2012","H","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","295006","750000","522503","2012","H","Center for Responsive Politics",""
"N00004643","Max Baucus (D-Mont)","151003","887998","519500","2012","S","Center for Responsive Politics",""
"N99999923","Anthony M. Kennedy","330004","700000","515002","2012","J","Center for Responsive Politics",""
"N00007632","Eni F. H. Faleomavaega (D-AS)","181021","839999","510510","2012","H","Center for Responsive Politics",""
"N00026627","Patrick McHenry (R-NC)","145014","874998","510006","2012","H","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","243021","772000","507510","2012","H","Center for Responsive Politics",""
"N00001469","Tim Holden (D-Pa)","285013","727000","506006","2012","H","Center for Responsive Politics",""
"N00030949","Tom Reed (R-NY)","220010","774999","497504","2012","H","Center for Responsive Politics",""
"N00027860","Tammy Duckworth (D-Ill)","25054","965998","495526","2012","H","Center for Responsive Politics",""
"N00002073","Frank R. Wolf (R-Va)","449457","533451","491454","2012","H","Center for Responsive Politics",""
"N00000699","Robert Menendez (D-NJ)","266005","714999","490502","2012","S","Center for Responsive Politics",""
"N00006806","Janice Hahn (D-Calif)","296005","665000","480502","2012","H","Center for Responsive Politics",""
"N00035267","Cory Booker (D-NJ)","222018","730000","476009","2012","S","Center for Responsive Politics",""
"N00001373","Mike Doyle (D-Pa)","215003","734998","475000","2012","H","Center for Responsive Politics",""
"N00026335","Daniel Webster (R-Fla)","256009","690000","473004","2012","H","Center for Responsive Politics",""
"N00001764","Richard G. Lugar (R-Ind)","74015","870998","472506","2012","S","Center for Responsive Politics",""
"N00026722","Francisco Canseco (R-Texas)","-205964","1144997","469516","2012","H","Center for Responsive Politics",""
"N00024842","Joe Courtney (D-Conn)","157031","780000","468515","2012","H","Center for Responsive Politics",""
"N00002408","James E. Clyburn (D-SC)","210022","727000","468511","2012","H","Center for Responsive Politics",""
"N00012546","Luke Messer (R-Ind)","76036","859998","468017","2012","H","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","302005","631000","466502","2012","H","Center for Responsive Politics",""
"N00004070","Dale E. Kildee (D-Mich)","266005","665000","465502","2012","H","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","436527","485525","461026","2012","H","Center for Responsive Politics",""
"N00032088","Bill Johnson (R-Ohio)","152047","769000","460523","2012","H","Center for Responsive Politics",""
"N00000528","Bernie Sanders (I-Vt)","116014","804998","460506","2012","S","Center for Responsive Politics",""
"N00026171","Charlie Dent (R-Pa)","130051","787000","458525","2012","H","Center for Responsive Politics",""
"N00033030","Jared Huffman (D-Calif)","207020","707000","457010","2012","H","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","227016","682000","454508","2012","S","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","197026","710000","453513","2012","H","Center for Responsive Politics",""
"N00006052","Mac Thornberry (R-Texas)","270007","625000","447503","2012","H","Center for Responsive Politics",""
"N00026457","Ted Poe (R-Texas)","237012","655000","446006","2012","H","Center for Responsive Politics",""
"N00027462","Gus Bilirakis (R-Fla)","140036","751000","445518","2012","H","Center for Responsive Politics",""
"N00007248","Devin Nunes (R-Calif)","252005","630000","441002","2012","H","Center for Responsive Politics",""
"N00027229","Michael G. Fitzpatrick (R-Pa)","128037","745000","436518","2012","H","Center for Responsive Politics",""
"N00029400","Michelle Lujan Grisham (D-NM)","200004","669998","435001","2012","H","Center for Responsive Politics",""
"N00029077","Lynn Jenkins (R-Kan)","196014","665000","430507","2012","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-838989","1694989","428000","2012","H","Center for Responsive Politics",""
"N00004614","Kevin Cramer (R-ND)","182022","657000","419511","2012","H","Center for Responsive Politics",""
"N00001817","C. W. Bill Young (R-Fla)","266003","565000","415501","2012","H","Center for Responsive Politics",""
"N00033932","Chris Stewart (R-Utah)","266003","565000","415501","2012","H","Center for Responsive Politics",""
"N00033281","Tulsi Gabbard (D-Hawaii)","45014","776998","411006","2012","H","Center for Responsive Politics",""
"N00004403","Ron Kind (D-Wis)","213009","595000","404004","2012","H","Center for Responsive Politics",""
"N00029908","Joe Garcia (D-Fla)","220009","575000","397504","2012","H","Center for Responsive Politics",""
"N00008264","Ed Royce (R-Calif)","166019","615000","390509","2012","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","230005","550000","390002","2012","H","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","173019","596000","384509","2012","S","Center for Responsive Politics",""
"N00030612","Marco Rubio (R-Fla)","9019","759999","384509","2012","S","Center for Responsive Politics",""
"N00026926","Jerry McNerney (D-Calif)","251004","517000","384002","2012","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","251002","515000","383001","2012","S","Center for Responsive Politics",""
"N00007458","Lynn Woolsey (D-Calif)","178010","585000","381505","2012","H","Center for Responsive Politics",""
"N00026885","Dave Reichert (R-Wash)","210006","550000","380003","2012","H","Center for Responsive Politics",""
"N00005181","Russ Carnahan (D-Mo)","237003","520000","378501","2012","H","Center for Responsive Politics",""
"N00004887","Bobby L. Rush (D-Ill)","250001","500000","375000","2012","H","Center for Responsive Politics",""
"N00025095","John Carter (R-Texas)","100002","649999","375000","2012","H","Center for Responsive Politics",""
"N00026425","Connie Mack (R-Fla)","-179966","925999","373016","2012","H","Center for Responsive Politics",""
"N00001143","Gary Ackerman (D-NY)","141017","601999","371508","2012","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","170017","551000","360508","2012","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","151018","565000","358009","2012","H","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","199010","510000","354505","2012","H","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","155015","551000","353007","2012","H","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","136015","568999","352507","2012","H","Center for Responsive Politics",""
"N00009668","Mike Rogers (R-Mich)","111016","590999","351007","2012","H","Center for Responsive Politics",""
"N00031877","Karen Bass (D-Calif)","195006","501000","348003","2012","H","Center for Responsive Politics",""
"N00031233","Andy Barr (R-Ky)","132024","560000","346012","2012","H","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","170010","516000","343005","2012","H","Center for Responsive Politics",""
"N00029161","John A. Boccieri (D-Ohio)","103060","579000","341030","2012","H","Center for Responsive Politics",""
"N00031945","Hansen Clarke (D-Mich)","197008","480000","338504","2012","H","Center for Responsive Politics",""
"N00025093","Brad Miller (D-NC)","52038","605000","328519","2012","H","Center for Responsive Politics",""
"N00001193","Pete King (R-NY)","200003","450000","325001","2012","H","Center for Responsive Politics",""
"N00024753","Mike Coffman (R-Colo)","203007","445000","324003","2012","H","Center for Responsive Politics",""
"N00028138","Brian Schatz (D-Hawaii)","135016","504000","319508","2012","S","Center for Responsive Politics",""
"N00009759","Rick Larsen (D-Wash)","143017","495000","319008","2012","H","Center for Responsive Politics",""
"N00002299","Walter B. Jones Jr (R-NC)","139014","487000","313007","2012","H","Center for Responsive Politics",""
"N00009586","Hilda L. Solis (D-Calif)","116006","504999","310502","2012","E","Center for Responsive Politics",""
"N00031401","Michael Grimm (R-NY)","-99999","719997","309999","2012","H","Center for Responsive Politics",""
"N00031244","Joe Heck (R-Nev)","99010","510999","305004","2012","H","Center for Responsive Politics",""
"N00031857","Steve Womack (R-Ark)","149008","460000","304504","2012","H","Center for Responsive Politics",""
"N00027649","Tim Huelskamp (R-Kan)","138011","470000","304005","2012","H","Center for Responsive Politics",""
"N00028986","Paul Broun (R-Ga)","127014","480000","303507","2012","H","Center for Responsive Politics",""
"N00033518","Doug Collins (R-Ga)","102004","499998","301001","2012","H","Center for Responsive Politics",""
"N00033373","Tony Cardenas (D-Calif)","95015","501999","298507","2012","H","Center for Responsive Politics",""
"N00030744","Mike Pompeo (R-Kan)","121022","471000","296011","2012","H","Center for Responsive Politics",""
"N00001127","Joseph Crowley (D-NY)","88027","497000","292513","2012","H","Center for Responsive Politics",""
"N00027658","Kirsten Gillibrand (D-NY)","166004","416000","291002","2012","S","Center for Responsive Politics",""
"N00026163","Lynn A. Westmoreland (R-Ga)","-947994","1529997","291001","2012","H","Center for Responsive Politics",""
"N00025464","Rodney Alexander (R-La)","-133994","714998","290502","2012","H","Center for Responsive Politics",""
"N00033363","Tom Cotton (R-Ark)","165003","400000","282501","2012","H","Center for Responsive Politics",""
"N00000743","Scott Garrett (R-NJ)","148011","398000","273005","2012","H","Center for Responsive Politics",""
"N00031226","Jackie Walorski (R-Ind)","110013","426000","268006","2012","H","Center for Responsive Politics",""
"N00033510","Raul Ruiz (D-Calif)","-53986","579999","263006","2012","H","Center for Responsive Politics",""
"N00031134","Patrick Meehan (R-Pa)","65023","450000","257511","2012","H","Center for Responsive Politics",""
"N00006446","Matt Salmon (R-Ariz)","165004","350000","257502","2012","H","Center for Responsive Politics",""
"N00033640","Hakeem Jeffries (D-NY)","103013","410000","256506","2012","H","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","-231994","744998","256502","2012","H","Center for Responsive Politics",""
"N00004884","Danny K. Davis (D-Ill)","131014","375000","253007","2012","H","Center for Responsive Politics",""
"N00001746","Chaka Fattah (D-Pa)","150002","350000","250001","2012","H","Center for Responsive Politics",""
"N00026631","Jeff Fortenberry (R-Neb)","104006","394999","249502","2012","H","Center for Responsive Politics",""
"N00027894","Jim Jordan (R-Ohio)","120008","376000","248004","2012","H","Center for Responsive Politics",""
"N00033443","Deb Fischer (R-Neb)","-4403992","4899995","248001","2012","S","Center for Responsive Politics",""
"N00034784","Rodney Davis (R-Ill)","85020","405000","245010","2012","H","Center for Responsive Politics",""
"N00002685","Saxby Chambliss (R-Ga)","107009","380000","243504","2012","S","Center for Responsive Politics",""
"N00003545","Steve LaTourette (R-Ohio)","130003","350000","240001","2012","H","Center for Responsive Politics",""
"N00027623","Adrian Smith (R-Neb)","53013","419999","236506","2012","H","Center for Responsive Politics",""
"N00004724","Jan Schakowsky (D-Ill)","12026","459999","236012","2012","H","Center for Responsive Politics",""
"N00031129","James Lankford (R-Okla)","73019","397000","235009","2012","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","-263977","729996","233009","2012","H","Center for Responsive Politics",""
"N00032029","Morgan Griffith (R-Va)","15002","449999","232500","2012","H","Center for Responsive Politics",""
"N00033839","Marc Veasey (D-Texas)","18020","439998","229009","2012","H","Center for Responsive Politics",""
"N00029736","Glenn Thompson (R-Pa)","101003","349999","225501","2012","H","Center for Responsive Politics",""
"N00002327","Sue Myrick (R-NC)","85009","359999","222504","2012","H","Center for Responsive Politics",""
"N00027751","John Sarbanes (D-Md)","93009","345000","219004","2012","H","Center for Responsive Politics",""
"N00029412","Steve Austria (R-Ohio)","92008","345000","218504","2012","H","Center for Responsive Politics",""
"N00034639","Donald M. Payne, Jr (D-NJ)","116004","316000","216002","2012","H","Center for Responsive Politics",""
"N00002472","Jim DeMint (R-SC)","116003","315000","215501","2012","S","Center for Responsive Politics",""
"N00032416","Rob Woodall (R-Ga)","105006","325000","215003","2012","H","Center for Responsive Politics",""
"N00003765","Mike Pence (R-Ind)","59021","364000","211510","2012","H","Center for Responsive Politics",""
"N00026368","Tim Walberg (R-Mich)","67018","355000","211009","2012","H","Center for Responsive Politics",""
"N00028859","Larry Kissell (D-NC)","58009","354999","206504","2012","H","Center for Responsive Politics",""
"N00029562","Ben R. Lujan (D-NM)","46005","364999","205502","2012","H","Center for Responsive Politics",""
"N00030880","Trey Gowdy (R-SC)","1","399999","200000","2012","H","Center for Responsive Politics",""
"N00025284","Raul M. Grijalva (D-Ariz)","74012","325000","199506","2012","H","Center for Responsive Politics",""
"N00030622","Terri A. Sewell (D-Ala)","-636982","1019997","191507","2012","H","Center for Responsive Politics",""
"N00030667","Adam Kinzinger (R-Ill)","97006","280000","188503","2012","H","Center for Responsive Politics",""
"N00028152","Kevin McCarthy (R-Calif)","78009","296000","187004","2012","H","Center for Responsive Politics",""
"N00030668","Bobby Schilling (R-Ill)","-77994","444998","183502","2012","H","Center for Responsive Politics",""
"N00033509","Gloria McLeod (D-Calif)","-48997","414999","183001","2012","H","Center for Responsive Politics",""
"N00000575","John B. Larson (D-Conn)","-57956","420999","181521","2012","H","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","96005","265000","180502","2012","H","Center for Responsive Politics",""
"N00033395","Dan Kildee (D-Mich)","50009","309999","180004","2012","H","Center for Responsive Politics",""
"N00029131","Allen West (R-Fla)","-83997","434997","175500","2012","H","Center for Responsive Politics",""
"N00031998","Chris Gibson (R-NY)","100001","250000","175000","2012","H","Center for Responsive Politics",""
"N00029835","Martin Heinrich (D-NM)","-106984","448999","171007","2012","S","Center for Responsive Politics",""
"N00033630","Richard Hudson (R-NC)","6008","334998","170503","2012","H","Center for Responsive Politics",""
"N00005321","Lee Terry (R-Neb)","27015","310000","168507","2012","H","Center for Responsive Politics",""
"N00000153","Richard E. Neal (D-Mass)","83011","250000","166505","2012","H","Center for Responsive Politics",""
"N00031177","Mark Amodei (R-Nev)","102004","230000","166002","2012","H","Center for Responsive Politics",""
"N00006701","Mark A Takano (D-Calif)","52003","264999","158501","2012","H","Center for Responsive Politics",""
