"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00030418","Gregorio Kilili Cama Sablan (I-MP)","118006","295000","206503","2010","H","Center for Responsive Politics",""
"N00032029","Morgan Griffith (R-Va)","-12997","419999","203501","2010","H","Center for Responsive Politics",""
"N00029161","John A. Boccieri (D-Ohio)","36022","365000","200511","2010","H","Center for Responsive Politics",""
"N00024875","Melissa Bean (D-Ill)","25025","375000","200012","2010","H","Center for Responsive Politics",""
"N00001003","Eliot L. Engel (D-NY)","68005","329999","199002","2010","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","195000","195000","195000","2010","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","102004","281000","191502","2010","H","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","97006","280000","188503","2010","H","Center for Responsive Politics",""
"N00029131","Allen B. West (R-Fla)","-102992","454998","176003","2010","H","Center for Responsive Politics",""
"N00013847","John Sullivan (R-Okla)","100001","250000","175000","2010","H","Center for Responsive Politics",""
"N00001373","Mike Doyle (D-Pa)","15003","334998","175000","2010","H","Center for Responsive Politics",""
"N00031998","Chris Gibson (R-NY)","100001","250000","175000","2010","H","Center for Responsive Politics",""
"N00026586","Joe Donnelly (D-Ind)","76010","272000","174005","2010","H","Center for Responsive Politics",""
"N00008144","Todd Tiahrt (R-Kan)","43016","296000","169508","2010","H","Center for Responsive Politics",""
"N00025284","Raul M. Grijalva (D-Ariz)","37010","289999","163504","2010","H","Center for Responsive Politics",""
"N00002327","Sue Myrick (R-NC)","14009","309999","162004","2010","H","Center for Responsive Politics",""
"N00026892","Ken Salazar (D-Colo)","-597995","919997","161001","2010","E","Center for Responsive Politics",""
"N00009677","Todd Akin (R-Mo)","31017","290000","160508","2010","H","Center for Responsive Politics",""
"N00029632","Gregg Harper (R-Miss)","-148996","464999","158001","2010","H","Center for Responsive Politics",""
"N00030770","Rick Crawford (R-Ark)","101003","215000","158001","2010","H","Center for Responsive Politics",""
"N00001193","Pete King (R-NY)","101003","215000","158001","2010","H","Center for Responsive Politics",""
"N00007632","Eni F. H. Faleomavaega (D-AS)","-214989","525999","155505","2010","H","Center for Responsive Politics",""
"N00025025","Jim Gerlach (R-Pa)","63007","245000","154003","2010","H","Center for Responsive Politics",""
"N00002872","Lincoln Diaz-Balart (R-Fla)","35008","259999","147503","2010","H","Center for Responsive Politics",""
"N00004005","Carolyn Cheeks Kilpatrick (D-Mich)","16012","276999","146505","2010","H","Center for Responsive Politics",""
"N00027060","Brian M. Higgins (D-NY)","16011","275999","146005","2010","H","Center for Responsive Politics",""
"N00030667","Adam Kinzinger (R-Ill)","50008","225000","137504","2010","H","Center for Responsive Politics",""
"N00026457","Ted Poe (R-Texas)","-21985","294999","136507","2010","H","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","-670980","936997","133008","2010","S","Center for Responsive Politics",""
"N00009918","Patrick Leahy (D-Vt)","49007","210000","129503","2010","S","Center for Responsive Politics",""
"N00028133","Douglas L. Lamborn (R-Colo)","49007","210000","129503","2010","H","Center for Responsive Politics",""
"N00000153","Richard E. Neal (D-Mass)","67010","186000","126505","2010","H","Center for Responsive Politics",""
"N00002356","Mike McIntyre (D-NC)","67006","182000","124503","2010","H","Center for Responsive Politics",""
"N00006882","Howard P. (Buck) Mckeon (R-Calif)","50002","184999","117500","2010","H","Center for Responsive Politics",""
"N00001817","C. W. Bill Young (R-Fla)","66003","165000","115501","2010","H","Center for Responsive Politics",""
"N00007232","Lois Capps (D-Calif)","-3974987","4200999","113006","2010","H","Center for Responsive Politics",""
"N00009824","David Wu (D-Ore)","-1991","221999","110004","2010","H","Center for Responsive Politics",""
"N00030780","Cory Gardner (R-Colo)","-10987","221999","105506","2010","H","Center for Responsive Politics",""
"N00024862","Geoff Davis (R-Ky)","46004","165000","105502","2010","H","Center for Responsive Politics",""
"N00026961","Yvette D. Clarke (D-NY)","35007","175000","105003","2010","H","Center for Responsive Politics",""
"N00029273","Aaron Schock (R-Ill)","-916584","1118411","100913","2010","H","Center for Responsive Politics",""
"N00031265","Robert Hurt (R-Va)","18005","179999","99002","2010","H","Center for Responsive Politics",""
"N00002460","Bob Inglis (R-SC)","10004","184999","97501","2010","H","Center for Responsive Politics",""
"N00028859","Larry Kissell (D-NC)","-6991","194999","94004","2010","H","Center for Responsive Politics",""
"N00027566","Christopher S. Murphy (D-Conn)","-28992","209998","90503","2010","H","Center for Responsive Politics",""
"N00003765","Mike Pence (R-Ind)","11015","169000","90007","2010","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","33005","145000","89002","2010","S","Center for Responsive Politics",""
"N00012942","Betty McCollum (D-Minn)","11011","165000","88005","2010","H","Center for Responsive Politics",""
"N00009719","Todd Platts (R-Pa)","21014","147000","84007","2010","H","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","-198997","364999","83001","2010","H","Center for Responsive Politics",""
"N00005656","Joe Barton (R-Texas)","32004","130000","81002","2010","H","Center for Responsive Politics",""
"N00000036","Russ Feingold (D-Wis)","2","150999","75500","2010","S","Center for Responsive Politics",""
"N00031777","Tom Marino (R-Pa)","-366518","517474","75478","2010","H","Center for Responsive Politics",""
"N00002577","John Lewis (D-Ga)","9009","135000","72004","2010","H","Center for Responsive Politics",""
"N00029835","Martin Heinrich (D-NM)","19015","120000","69507","2010","H","Center for Responsive Politics",""
"N00030670","Todd Young (R-Ind)","-4997","134999","65001","2010","H","Center for Responsive Politics",""
"N00009573","Jeff Flake (R-Ariz)","-219997","349999","65001","2010","H","Center for Responsive Politics",""
"N00006863","Tom McClintock (R-Calif)","19005","110000","64502","2010","H","Center for Responsive Politics",""
"N00027890","Michael Arcuri (D-NY)","-173990","294998","60504","2010","H","Center for Responsive Politics",""
"N00005960","Charlie A. Gonzalez (D-Texas)","-163995","280998","58501","2010","H","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","18005","96000","57002","2010","H","Center for Responsive Politics",""
"N00030880","Trey Gowdy (R-SC)","-231995","344999","56502","2010","H","Center for Responsive Politics",""
"N00008028","Sam Johnson (R-Texas)","17003","80000","48501","2010","H","Center for Responsive Politics",""
"N00009816","Chris Smith (R-NJ)","45967","45967","45967","2010","H","Center for Responsive Politics",""
"N00030581","Mike Quigley (D-Ill)","-34998","119998","42500","2010","H","Center for Responsive Politics",""
"N00029562","Ben R. Lujan (D-NM)","16002","65000","40501","2010","H","Center for Responsive Politics",""
"N00025292","Rob Bishop (R-Utah)","16002","65000","40501","2010","H","Center for Responsive Politics",""
"N00002472","James W. DeMint (R-SC)","16002","65000","40501","2010","S","Center for Responsive Politics",""
"N00026914","Gwen Moore (D-Wis)","5005","75000","40002","2010","H","Center for Responsive Politics",""
"N00011971","Dan Lungren (R-Calif)","2003","70000","36001","2010","H","Center for Responsive Politics",""
"N00003572","Dennis J. Kucinich (D-Ohio)","4007","63000","33503","2010","H","Center for Responsive Politics",""
"N00003350","Gene Taylor (D-Miss)","15001","50000","32500","2010","H","Center for Responsive Politics",""
"N00001813","Jose E. Serrano (D-NY)","15001","50000","32500","2010","H","Center for Responsive Politics",""
"N00029784","Glenn Nye (D-Va)","-484998","549998","32500","2010","H","Center for Responsive Politics",""
"N00031104","Randy Hultgren (R-Ill)","15001","50000","32500","2010","H","Center for Responsive Politics",""
"N00012460","William L. Clay Jr (D-Mo)","4004","60000","32002","2010","H","Center for Responsive Politics",""
"N00028249","Donna Edwards (D-Md)","16423","45420","30921","2010","H","Center for Responsive Politics",""
"N00000939","Jerrold Nadler (D-NY)","1002","55000","28001","2010","H","Center for Responsive Politics",""
"N00007089","Joe Baca (D-Calif)","3004","46000","24502","2010","H","Center for Responsive Politics",""
"N00004723","Joe Walsh (R-Ill)","3004","46000","24502","2010","H","Center for Responsive Politics",""
"N00030184","Cedric L. Richmond (D-La)","-48996","86998","19001","2010","H","Center for Responsive Politics",""
"N00030926","Sandy Adams (R-Fla)","2004","32000","17002","2010","H","Center for Responsive Politics",""
"N00031696","Mike Lee (R-Utah)","-117995","149997","16001","2010","S","Center for Responsive Politics",""
"N00028091","Carol Shea-Porter (D-NH)","2002","30000","16001","2010","H","Center for Responsive Politics",""
"N00004643","Max Baucus (D-Mont)","-89990","109999","10004","2010","S","Center for Responsive Politics",""
"N00026926","Jerry McNerney (D-Calif)","1003","17000","9001","2010","H","Center for Responsive Politics",""
"N00008122","Eddie Bernice Johnson (D-Texas)","1002","16000","8501","2010","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","1001","16000","8500","2010","S","Center for Responsive Politics",""
"N00030196","Paul Tonko (D-NY)","1001","15000","8000","2010","H","Center for Responsive Politics",""
"N00006067","Silvestre Reyes (D-Texas)","1001","15000","8000","2010","H","Center for Responsive Politics",""
"N00031559","Jaime Herrera (R-Wash)","1001","15000","8000","2010","H","Center for Responsive Politics",""
"N00031887","David Rivera (R-Fla)","-148998","164999","8000","2010","H","Center for Responsive Politics",""
"N00029339","Tom Perriello (D-Va)","-67996","79999","6001","2010","H","Center for Responsive Politics",""
"N00002713","Corrine Brown (D-Fla)","-12998","20000","3501","2010","H","Center for Responsive Politics",""
"N00003159","Zach Wamp (R-Tenn)","2","2000","1001","2010","H","Center for Responsive Politics",""
"N00001171","Gregory W. Meeks (D-NY)","0","0","0","2010","H","Center for Responsive Politics",""
"N00006806","Janice Hahn (D-Calif)","0","0","0","2010","H","Center for Responsive Politics",""
"N00004887","Bobby L. Rush (D-Ill)","0","0","0","2010","H","Center for Responsive Politics",""
"N00029258","Duncan D. Hunter (R-Calif)","0","0","0","2010","H","Center for Responsive Politics",""
"N00027848","Hank Johnson (D-Ga)","0","0","0","2010","H","Center for Responsive Politics",""
"N00031177","Mark Amodei (R-Nev)","0","0","0","2010","H","Center for Responsive Politics",""
"N00032601","Robert L. Turner (R-NY)","0","0","0","2010","H","Center for Responsive Politics",""
"N00033055","Kathleen Hochul (D-NY)","0","0","0","2010","H","Center for Responsive Politics",""
"N00028257","Keith Ellison (D-Minn)","-47994","18999","-14497","2010","H","Center for Responsive Politics",""
"N00009660","Steve Scalise (R-La)","-61996","20999","-20498","2010","H","Center for Responsive Politics",""
"N00031297","Tim Griffin (R-Ark)","-129993","80997","-24498","2010","H","Center for Responsive Politics",""
"N00029513","Andre Carson (D-Ind)","-82996","30999","-25998","2010","H","Center for Responsive Politics",""
"N00026106","Debbie Wasserman Schultz (D-Fla)","-289989","234997","-27496","2010","H","Center for Responsive Politics",""
"N00004933","Ray LaHood","-326989","264996","-30996","2010","E","Center for Responsive Politics",""
"N00031377","Raul Labrador (R-Idaho)","-130993","66997","-31998","2010","H","Center for Responsive Politics",""
"N00004118","Deborah Ann Stabenow (D-Mich)","-50000","-15001","-32500","2010","S","Center for Responsive Politics",""
"N00025337","Mario Diaz-Balart (R-Fla)","-50000","-15001","-32500","2010","H","Center for Responsive Politics",""
"N00006425","John Shadegg (R-Ariz)","-249997","154996","-47500","2010","H","Center for Responsive Politics",""
"N00013345","Steve Israel (D-NY)","-134998","24998","-55000","2010","H","Center for Responsive Politics",""
"N00009570","Artur Davis (D-Ala)","-113999","-25002","-69500","2010","H","Center for Responsive Politics",""
"N00030891","Marlin A. Stutzman (R-Ind)","-289988","120997","-84495","2010","H","Center for Responsive Politics",""
"N00031513","Renee Ellmers (R-NC)","-382993","199999","-91497","2010","H","Center for Responsive Politics",""
"N00027891","Dan Maffei (D-NY)","-150000","-65002","-107501","2010","H","Center for Responsive Politics",""
"N00032022","Kristi Lynn Noem (R-SD)","-643990","419998","-111996","2010","H","Center for Responsive Politics",""
"N00004029","John Conyers Jr (D-Mich)","-199999","-40003","-120001","2010","H","Center for Responsive Politics",""
"N00031502","Kevin W. Yoder (R-Kan)","-243994","-5004","-124499","2010","H","Center for Responsive Politics",""
"N00001102","Nydia M. Velazquez (D-NY)","-4248997","3954998","-146999","2010","H","Center for Responsive Politics",""
"N00026148","Louis B. Gohmert Jr (R-Texas)","-200000","-100002","-150001","2010","H","Center for Responsive Politics",""
"N00027594","Patrick J. Murphy (D-Pa)","-283998","-25006","-154502","2010","H","Center for Responsive Politics",""
"N00002674","Sanford D. Bishop Jr (D-Ga)","-430990","111998","-159496","2010","H","Center for Responsive Politics",""
"N00030967","Sean P. Duffy (R-Wis)","-489989","154994","-167497","2010","H","Center for Responsive Politics",""
"N00030622","Terri Sewell (D-Ala)","-851983","504996","-173493","2010","H","Center for Responsive Politics",""
"N00004196","Bart Stupak (D-Mich)","-722990","364998","-178996","2010","H","Center for Responsive Politics",""
"N00029112","Laura Richardson (D-Calif)","-1229987","478996","-375495","2010","H","Center for Responsive Politics",""
"N00026431","John Salazar (D-Colo)","-4798997","3849995","-474501","2010","H","Center for Responsive Politics",""
"N00006008","Ruben Hinojosa (D-Texas)","-5360972","9995","-2675488","2010","H","Center for Responsive Politics",""
"N00031141","Steve Fincher (R-Tenn)","-5964999","-640008","-3302503","2010","H","Center for Responsive Politics",""
"N00002884","Alcee L. Hastings (D-Fla)","-7348999","-2115006","-4732002","2010","H","Center for Responsive Politics",""
