"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00000143","John W. Olver (D-Mass)","439017","1135000","787008","2006","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","384027","1185000","784513","2006","H","Center for Responsive Politics",""
"N00003028","Robert B. Aderholt (R-Ala)","441023","1122000","781511","2006","H","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","185011","1359998","772504","2006","H","Center for Responsive Politics",""
"N00005090","Jo Ann Emerson (R-Mo)","326017","1215998","771007","2006","H","Center for Responsive Politics",""
"N00027605","Jon Tester (D-Mont)","502003","1030000","766001","2006","S","Center for Responsive Politics",""
"N00013799","J. Randy Forbes (R-Va)","310988","1220976","765982","2006","H","Center for Responsive Politics",""
"N00009753","Jim Matheson (D-Utah)","397026","1130000","763513","2006","H","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","350013","1174998","762505","2006","H","Center for Responsive Politics",""
"N00006406","Jon L. Kyl (R-Ariz)","630321","864310","747315","2006","S","Center for Responsive Politics",""
"N99999974","Margaret M. Spellings","315041","1175000","745020","2006","E","Center for Responsive Politics",""
"N00013846","Jeff Miller (R-Fla)","345163","1139147","742155","2006","H","Center for Responsive Politics",""
"N00002269","Bob Etheridge (D-NC)","176037","1265999","721018","2006","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","450001","984999","717500","2006","H","Center for Responsive Politics",""
"N00001979","Paul S. Sarbanes (D-Md)","452006","980000","716003","2006","S","Center for Responsive Politics",""
"N00001222","Maurice Hinchey (D-NY)","432009","982000","707004","2006","H","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","274015","1127999","701007","2006","H","Center for Responsive Politics",""
"N00006652","Jim Gibbons (R-Nev)","392504","1009476","700990","2006","H","Center for Responsive Politics",""
"N00002147","Robert C. Scott (D-Va)","-234897","1629994","697548","2006","H","Center for Responsive Politics",""
"N00004208","Leonard L. Boswell (D-Iowa)","400003","984999","692501","2006","H","Center for Responsive Politics",""
"N00004745","Jerry Weller (R-Ill)","-152991","1529996","688502","2006","H","Center for Responsive Politics",""
"N00026171","Charles Wieder Dent (R-Pa)","272053","1092000","682026","2006","H","Center for Responsive Politics",""
"N00007458","Lynn Woolsey (D-Calif)","357022","1006000","681511","2006","H","Center for Responsive Politics",""
"N00002807","Dave Weldon (R-Fla)","375022","979000","677011","2006","H","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","107021","1239996","673508","2006","H","Center for Responsive Politics",""
"N00002674","Sanford D. Bishop Jr. (D-Ga)","271013","1064998","668005","2006","H","Center for Responsive Politics",""
"N00004874","Luis V. Gutierrez (D-Ill)","415004","900000","657502","2006","H","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","382009","930000","656004","2006","H","Center for Responsive Politics",""
"N00004615","Byron L. Dorgan (D-ND)","205484","1103448","654466","2006","S","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","338019","945000","641509","2006","S","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","355012","928000","641506","2006","H","Center for Responsive Politics",""
"N00004403","Ron Kind (D-Wis)","148019","1121998","635008","2006","H","Center for Responsive Politics",""
"N00000766","Mike Ferguson (R-NJ)","337015","931000","634007","2006","H","Center for Responsive Politics",""
"N00026050","Lisa Murkowski (R-Alaska)","210042","1052000","631021","2006","S","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","351006","905000","628003","2006","H","Center for Responsive Politics",""
"N00000469","Tom Allen (D-Maine)","172013","1079999","626006","2006","H","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","6009","1240998","623503","2006","H","Center for Responsive Politics",""
"N00008188","Vic Snyder (D-Ark)","343014","896000","619507","2006","H","Center for Responsive Politics",""
"N00007516","Richard Pombo (R-Calif)","250003","984998","617500","2006","H","Center for Responsive Politics",""
"N00009828","Ciro D. Rodriguez (D-Texas)","152007","1080999","616503","2006","H","Center for Responsive Politics",""
"N00005353","William J. Jefferson (D-La)","101007","1119995","610501","2006","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-26989","1244995","609003","2006","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","299018","885000","592009","2006","H","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","260029","908000","584014","2006","S","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","316014","840000","578007","2006","H","Center for Responsive Politics",""
"N00002073","Frank R. Wolf (R-Va)","552219","601217","576718","2006","H","Center for Responsive Politics",""
"N00026892","Ken Salazar (D-Colo)","51006","1094996","573001","2006","S","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","348008","795000","571504","2006","H","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","254023","886000","570011","2006","S","Center for Responsive Politics",""
"N00027464","Bruce Braley (D-Iowa)","285019","851000","568009","2006","H","Center for Responsive Politics",""
"N99999959","Daniel Bartlett","285018","850000","567509","2006","E","Center for Responsive Politics",""
"N00002898","Mark Foley (R-Fla)","165056","960000","562528","2006","H","Center for Responsive Politics",""
"N00002091","Larry Craig (R-Idaho)","365004","750000","557502","2006","S","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","335011","777000","556005","2006","H","Center for Responsive Politics",""
"N00006242","Barbara Cubin (R-Wyo)","288015","822000","555007","2006","H","Center for Responsive Politics",""
"N00026591","Ben Chandler (D-Ky)","313012","796000","554506","2006","H","Center for Responsive Politics",""
"N00002460","Bob Inglis (R-SC)","248022","855999","552010","2006","H","Center for Responsive Politics",""
"N00005551","Ernest J. Istook (R-Okla)","246006","849998","548002","2006","H","Center for Responsive Politics",""
"N00027658","Kirsten Gillibrand (D-NY)","241016","849999","545507","2006","H","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","230028","852000","541014","2006","H","Center for Responsive Politics",""
"N00013808","Thad McCotter (R-Mich)","251019","815000","533009","2006","H","Center for Responsive Politics",""
"N00013870","Norm Coleman (R-Minn)","514305","549304","531804","2006","S","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","198029","846000","522014","2006","S","Center for Responsive Politics",""
"N00001143","Gary Ackerman (D-NY)","301013","743000","522006","2006","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","243017","797999","520508","2006","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","238020","795000","516510","2006","S","Center for Responsive Politics",""
"N00006134","Diana DeGette (D-Colo)","219025","813000","516012","2006","H","Center for Responsive Politics",""
"N00027829","Gabrielle Giffords (D-Ariz)","158027","870999","514513","2006","H","Center for Responsive Politics",""
"N00000133","Donna Christian-Green (D-VI)","136004","889998","513001","2006","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","245021","776000","510510","2006","H","Center for Responsive Politics",""
"N00009715","Melissa Hart (R-Pa)","202031","809000","505515","2006","H","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","224022","786000","505011","2006","H","Center for Responsive Politics",""
"N00004489","Martin Olav Sabo (D-Minn)","276454","733434","504944","2006","H","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","284011","711000","497505","2006","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","148008","844999","496503","2006","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","253014","720000","486507","2006","H","Center for Responsive Politics",""
"N00024842","Joe Courtney (D-Conn)","204021","760000","482010","2006","H","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","296006","666000","481003","2006","H","Center for Responsive Politics",""
"N00000716","Donald M. Payne (D-NJ)","49019","905996","477507","2006","H","Center for Responsive Politics",""
"N00026586","Joe Donnelly (D-Ind)","-13991","959995","473002","2006","H","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","295004","650000","472502","2006","H","Center for Responsive Politics",""
"N99999956","Mary Peters","232014","705000","468507","2006","E","Center for Responsive Politics",""
"N00027575","Brad Ellsworth (D-Ind)","178029","750000","464014","2006","H","Center for Responsive Politics",""
"N00025882","Ed Case (D-Hawaii)","231013","690000","460506","2006","H","Center for Responsive Politics",""
"N00027751","John Sarbanes (D-Md)","217016","697000","457008","2006","H","Center for Responsive Politics",""
"N00013323","Sam Graves (R-Mo)","165369","747351","456360","2006","H","Center for Responsive Politics",""
"N00000964","Charles B. Rangel (D-NY)","219016","686000","452508","2006","H","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","195020","705000","450010","2006","S","Center for Responsive Politics",""
"N00027462","Gus Bilirakis (R-Fla)","136021","756999","446510","2006","H","Center for Responsive Politics",""
"N00004527","Gil Gutknecht (R-Minn)","202020","680000","441010","2006","H","Center for Responsive Politics",""
"N00001469","Tim Holden (D-Pa)","250016","629000","439508","2006","H","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","246008","616000","431004","2006","H","Center for Responsive Politics",""
"N00000205","Marty Meehan (D-Mass)","246007","615000","430503","2006","H","Center for Responsive Politics",""
"N00000534","James M. Jeffords (I-Vt)","70009","776999","423504","2006","S","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","126035","717000","421517","2006","S","Center for Responsive Politics",""
"N00003437","Jim Bunning (R-Ky)","252004","570000","411002","2006","S","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","218006","595000","406503","2006","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","232007","580000","406003","2006","H","Center for Responsive Politics",""
"N00000781","Frank Pallone Jr. (D-NJ)","61047","740000","400523","2006","H","Center for Responsive Politics",""
"N00025054","Marilyn Musgrave (R-Colo)","18009","764997","391503","2006","H","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","195014","576000","385507","2006","H","Center for Responsive Politics",""
"N00003924","Steve Buyer (R-Ind)","205009","565000","385004","2006","H","Center for Responsive Politics",""
