"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00026050","Lisa Murkowski (R-Alaska)","511045","2066999","1289022","2007","S","Center for Responsive Politics",""
"N00003651","Ralph Regula (R-Ohio)","815006","1750000","1282503","2007","H","Center for Responsive Politics",""
"N00000275","Barney Frank (D-Mass)","711021","1840000","1275510","2007","H","Center for Responsive Politics",""
"N00009571","Mike Ross (D-Ark)","782018","1756000","1269009","2007","H","Center for Responsive Politics",""
"N00027048","Paul W. Hodes (D-NH)","818007","1695000","1256503","2007","H","Center for Responsive Politics",""
"N00028162","Harry E. Mitchell (D-Ariz)","751013","1740000","1245506","2007","H","Center for Responsive Politics",""
"N00006983","Duncan Hunter (R-Calif)","665008","1809998","1237503","2007","H","Center for Responsive Politics",""
"N00026481","Dan Boren (D-Okla)","716017","1643000","1179508","2007","H","Center for Responsive Politics",""
"N00005195","Roy Blunt (R-Mo)","702017","1655000","1178508","2007","H","Center for Responsive Politics",""
"N00002045","Tom Davis (R-Va)","697025","1605000","1151012","2007","H","Center for Responsive Politics",""
"N00007335","Anna Eshoo (D-Calif)","706009","1590000","1148004","2007","H","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","514018","1763999","1139008","2007","H","Center for Responsive Politics",""
"N00027888","John Hall (D-NY)","643027","1622000","1132513","2007","H","Center for Responsive Politics",""
"N00003264","Lincoln Davis (D-Tenn)","750002","1500000","1125001","2007","H","Center for Responsive Politics",""
"N00027605","Jon Tester (D-Mont)","702005","1530000","1116002","2007","S","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","400069","1800000","1100034","2007","S","Center for Responsive Politics",""
"N00024851","Tom Feeney (R-Fla)","509024","1664999","1087011","2007","H","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","488048","1672000","1080024","2007","H","Center for Responsive Politics",""
"N00024777","Ginny Brown-Waite (R-Fla)","-126934","2273997","1073531","2007","H","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","421032","1722999","1072015","2007","S","Center for Responsive Politics",""
"N00004367","Tammy Baldwin (D-Wis)","455016","1650998","1053007","2007","H","Center for Responsive Politics",""
"N00001148","Carolyn McCarthy (D-NY)","1048210","1048210","1048210","2007","H","Center for Responsive Politics",""
"N99999926","Samuel A. Alito","555013","1535000","1045006","2007","J","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","460021","1624999","1042510","2007","H","Center for Responsive Politics",""
"N00013873","John Boozman (R-Ark)","585012","1496998","1041005","2007","H","Center for Responsive Politics",""
"N00004874","Luis V. Gutierrez (D-Ill)","665005","1400000","1032502","2007","H","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","555024","1478000","1016512","2007","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","320011","1704994","1012502","2007","H","Center for Responsive Politics",""
"N00002221","Richard Burr (R-NC)","557367","1454359","1005863","2007","S","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","269088","1737000","1003044","2007","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","580009","1400000","990004","2007","H","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","501024","1449999","975511","2007","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","400022","1549998","975010","2007","H","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","366063","1570000","968031","2007","H","Center for Responsive Politics",""
"N00006515","Pete V. Domenici (R-NM)","-3464981","5400999","968009","2007","S","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","792739","1104732","948735","2007","H","Center for Responsive Politics",""
"N00029077","Lynn Jenkins (R-Kan)","498025","1396000","947012","2007","H","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","568013","1320000","944006","2007","H","Center for Responsive Politics",""
"N00000834","Jim Saxton (R-NJ)","402039","1482999","942519","2007","H","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","492029","1359000","925514","2007","H","Center for Responsive Politics",""
"N00027500","Amy Klobuchar (D-Minn)","366044","1480000","923022","2007","S","Center for Responsive Politics",""
"N00027035","G. K. Butterfield (D-NC)","-161990","1979991","909000","2007","H","Center for Responsive Politics",""
"N00009753","Jim Matheson (D-Utah)","496027","1315000","905513","2007","H","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","490016","1275000","882508","2007","H","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","521013","1242000","881506","2007","H","Center for Responsive Politics",""
"N00009774","Xavier Becerra (D-Calif)","308056","1446000","877028","2007","H","Center for Responsive Politics",""
"N00013799","J. Randy Forbes (R-Va)","125689","1608672","867180","2007","H","Center for Responsive Politics",""
"N00005233","Dennis Moore (D-Kan)","450022","1275000","862511","2007","H","Center for Responsive Politics",""
"N00005090","Jo Ann Emerson (R-Mo)","375015","1349998","862506","2007","H","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","440025","1277000","858512","2007","S","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","83018","1621998","852508","2007","S","Center for Responsive Politics",""
"N00000143","John W. Olver (D-Mass)","468018","1220000","844009","2007","H","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","376014","1301997","839005","2007","H","Center for Responsive Politics",""
"N00024978","Henry Cuellar (D-Texas)","199013","1459998","829505","2007","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","412026","1230000","821013","2007","H","Center for Responsive Politics",""
"N00028958","Jason Chaffetz (R-Utah)","224018","1412999","818508","2007","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","427019","1205000","816009","2007","H","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","220011","1409998","815004","2007","H","Center for Responsive Politics",""
"N00000766","Mike Ferguson (R-NJ)","437016","1181000","809008","2007","H","Center for Responsive Politics",""
"N00007033","Bob Filner (D-Calif)","399022","1213000","806011","2007","H","Center for Responsive Politics",""
"N00013323","Sam Graves (R-Mo)","368016","1242997","805506","2007","H","Center for Responsive Politics",""
"N00027902","Zachary T. Space (D-Ohio)","54017","1539995","797006","2007","H","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","468007","1098000","783003","2007","S","Center for Responsive Politics",""
"N00003437","Jim Bunning (R-Ky)","501003","1057000","779001","2007","S","Center for Responsive Politics",""
"N00006103","Tom Tancredo (R-Colo)","501004","1055000","778002","2007","H","Center for Responsive Politics",""
"N00007458","Lynn Woolsey (D-Calif)","406021","1141000","773510","2007","H","Center for Responsive Politics",""
"N00001619","Robert A. Brady (D-Pa)","480009","1053000","766504","2007","H","Center for Responsive Politics",""
"N00002200","Robert C. Byrd (D-WVa)","465004","1050000","757502","2007","S","Center for Responsive Politics",""
"N00008188","Vic Snyder (D-Ark)","408015","1096000","752007","2007","H","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","399013","1094999","747006","2007","H","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","167016","1324996","746006","2007","H","Center for Responsive Politics",""
"N00002269","Bob Etheridge (D-NC)","179040","1310999","745019","2007","H","Center for Responsive Politics",""
"N00024773","Stephanie Herseth Sandlin (D-SD)","204011","1285997","745004","2007","H","Center for Responsive Politics",""
"N00002147","Robert C. Scott (D-Va)","-73903","1558995","742546","2007","H","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","413017","1070000","741508","2007","S","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","12017","1469998","741007","2007","H","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","286893","1185887","736390","2007","S","Center for Responsive Politics",""
"N00004255","Jim Nussle","295031","1174999","735015","2007","E","Center for Responsive Politics",""
"N00004905","Don Manzullo (R-Ill)","416007","1039999","728003","2007","H","Center for Responsive Politics",""
"N00000133","Donna Christian-Green (D-VI)","301004","1149998","725501","2007","H","Center for Responsive Politics",""
"N00027829","Gabrielle Giffords (D-Ariz)","223032","1222998","723015","2007","H","Center for Responsive Politics",""
"N00007422","Ellen O. Tauscher (D-Calif)","357015","1079999","718507","2007","H","Center for Responsive Politics",""
"N00004403","Ron Kind (D-Wis)","232019","1192998","712508","2007","H","Center for Responsive Politics",""
"N00027741","David Loebsack (D-Iowa)","362018","1056000","709009","2007","H","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","451005","965000","708002","2007","H","Center for Responsive Politics",""
"N00001222","Maurice Hinchey (D-NY)","432009","982000","707004","2007","H","Center for Responsive Politics",""
"N00001762","Daniel K. Inouye (D-Hawaii)","446008","965000","705504","2007","S","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","396008","1015000","705504","2007","H","Center for Responsive Politics",""
"N00013870","Norm Coleman (R-Minn)","435001","975999","705500","2007","S","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","273014","1112999","693006","2007","H","Center for Responsive Politics",""
"N00004208","Leonard L. Boswell (D-Iowa)","400003","984999","692501","2007","H","Center for Responsive Politics",""
"N00026627","Patrick McHenry (R-NC)","162012","1219998","691005","2007","H","Center for Responsive Politics",""
"N00002807","Dave Weldon (R-Fla)","376021","992000","684010","2007","H","Center for Responsive Politics",""
"N00002460","Bob Inglis (R-SC)","327023","1039999","683511","2007","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-162989","1524993","681002","2007","H","Center for Responsive Politics",""
"N00001764","Richard G. Lugar (R-Ind)","246024","1099998","673011","2007","S","Center for Responsive Politics",""
"N00006134","Diana DeGette (D-Colo)","349021","987000","668010","2007","H","Center for Responsive Politics",""
"N00006406","Jon L. Kyl (R-Ariz)","608842","701838","655340","2007","S","Center for Responsive Politics",""
"N00029680","Donald J. Cazayoux (D-La)","541534","765526","653530","2007","H","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","277025","1005000","641012","2007","S","Center for Responsive Politics",""
"N00000469","Tom Allen (D-Maine)","172013","1079999","626006","2007","H","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","6010","1241998","624004","2007","H","Center for Responsive Politics",""
"N00006981","Brian P. Bilbray (R-Calif)","241017","1004999","623008","2007","H","Center for Responsive Politics",""
"N00030490","Marcia L. Fudge (D-Ohio)","381005","865000","623002","2007","H","Center for Responsive Politics",""
"N00028986","Paul Broun Jr (R-Ga)","300020","937999","619009","2007","H","Center for Responsive Politics",""
"N00029662","Bill Posey (R-Fla)","197012","1031999","614505","2007","H","Center for Responsive Politics",""
"N00001143","Gary Ackerman (D-NY)","329013","896999","613006","2007","H","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","314012","900000","607006","2007","H","Center for Responsive Politics",""
"N00029211","Steven Leo Driehaus (D-Ohio)","321016","865000","593008","2007","H","Center for Responsive Politics",""
"N00007151","Dana Rohrabacher (R-Calif)","187874","987871","587872","2007","H","Center for Responsive Politics",""
"N00013837","Gresham Barrett (R-SC)","328013","846000","587006","2007","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","276023","890000","583011","2007","S","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","346009","815000","580504","2007","H","Center for Responsive Politics",""
"N00000397","John E. Sununu (R-NH)","297016","855000","576008","2007","S","Center for Responsive Politics",""
"N00029784","Glenn Nye (D-Va)","-43971","1189998","573013","2007","H","Center for Responsive Politics",""
"N00006242","Barbara Cubin (R-Wyo)","290016","851000","570508","2007","H","Center for Responsive Politics",""
"N99999923","Anthony M. Kennedy","365004","765000","565002","2007","J","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","336012","792000","564006","2007","H","Center for Responsive Politics",""
"N00006882","Howard P. (Buck) Mckeon (R-Calif)","237021","882999","560010","2007","H","Center for Responsive Politics",""
"N00029146","Frank M Kratovil Jr (D-Md)","346006","765000","555503","2007","H","Center for Responsive Politics",""
"N00026591","Ben Chandler (D-Ky)","313012","796000","554506","2007","H","Center for Responsive Politics",""
"N00002073","Frank R. Wolf (R-Va)","524182","573180","548681","2007","H","Center for Responsive Politics",""
"N00003950","Sander Levin (D-Mich)","-154978","1249998","547510","2007","H","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","334008","760000","547004","2007","H","Center for Responsive Politics",""
"N00027464","Bruce Braley (D-Iowa)","282016","806000","544008","2007","H","Center for Responsive Politics",""
"N00005353","William J. Jefferson (D-La)","66006","1004995","535500","2007","H","Center for Responsive Politics",""
"N00013808","Thad McCotter (R-Mich)","245019","825000","535009","2007","H","Center for Responsive Politics",""
"N00027901","Betty Sue Sutton (D-Ohio)","242025","805000","523512","2007","H","Center for Responsive Politics",""
"N00026171","Charlie Dent (R-Pa)","168050","878000","523025","2007","H","Center for Responsive Politics",""
"N00007700","Darlene Hooley (D-Ore)","220024","826000","523012","2007","H","Center for Responsive Politics",""
"N00026892","Ken Salazar (D-Colo)","15004","1019996","517500","2007","S","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","200032","831000","515516","2007","S","Center for Responsive Politics",""
"N00002091","Larry Craig (R-Idaho)","330004","700000","515002","2007","S","Center for Responsive Politics",""
"N00000716","Donald M. Payne (D-NJ)","83019","941996","512507","2007","H","Center for Responsive Politics",""
"N00024842","Joe Courtney (D-Conn)","218021","795000","506510","2007","H","Center for Responsive Politics",""
"N00000205","Marty Meehan (D-Mass)","296008","715000","505504","2007","H","Center for Responsive Politics",""
"N00027664","Jason Altmire (D-Pa)","266013","740000","503006","2007","H","Center for Responsive Politics",""
"N00026586","Joe Donnelly (D-Ind)","21009","974998","498003","2007","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","148008","844999","496503","2007","H","Center for Responsive Politics",""
"N00027751","John Sarbanes (D-Md)","221020","757000","489010","2007","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","228015","746999","487507","2007","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","253014","720000","486507","2007","H","Center for Responsive Politics",""
"N00029327","Mark Schauer (D-Mich)","218023","746000","482011","2007","H","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","209020","745000","477010","2007","S","Center for Responsive Politics",""
"N00004745","Jerry Weller (R-Ill)","-383993","1335993","476000","2007","H","Center for Responsive Politics",""
"N00027575","Brad Ellsworth (D-Ind)","168030","772000","470015","2007","H","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","130032","805999","468015","2007","H","Center for Responsive Politics",""
"N00009082","Wayne Allard (R-Colo)","-17993","932998","457502","2007","S","Center for Responsive Politics",""
"N00001469","Tim Holden (D-Pa)","259019","640000","449509","2007","H","Center for Responsive Politics",""
"N00029675","Steven Brett Guthrie (R-Ky)","237012","655000","446006","2007","H","Center for Responsive Politics",""
"N00001422","John E. Peterson (R-Pa)","188019","695000","441509","2007","H","Center for Responsive Politics",""
"N00004956","Jerry F. Costello (D-Ill)","233009","647000","440004","2007","H","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","280003","600000","440001","2007","H","Center for Responsive Politics",""
"N00026163","Lynn A. Westmoreland (R-Ga)","-3982995","4829998","423501","2007","H","Center for Responsive Politics",""
"N00003341","Charles W. "Chip" Pickering Jr. (R-Miss)","256007","590000","423003","2007","H","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","236013","591000","413506","2007","H","Center for Responsive Politics",""
"N99999956","Mary Peters","214010","610000","412005","2007","E","Center for Responsive Politics",""
"N99999949","John P Walters","203013","620000","411506","2007","E","Center for Responsive Politics",""
"N00007632","Eni F. H. Faleomavaega (D-AS)","-104984","916998","406007","2007","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","231007","566000","398503","2007","H","Center for Responsive Politics",""
"N00002408","James E. Clyburn (D-SC)","212011","583000","397505","2007","H","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","212008","580000","396004","2007","H","Center for Responsive Politics",""
"N00026885","Dave Reichert (R-Wash)","193010","595000","394005","2007","H","Center for Responsive Politics",""
"N00006052","Mac Thornberry (R-Texas)","252003","530000","391001","2007","H","Center for Responsive Politics",""
"N00000699","Robert Menendez (D-NJ)","202004","579999","391001","2007","S","Center for Responsive Politics",""
"N00003924","Steve Buyer (R-Ind)","219008","560000","389504","2007","H","Center for Responsive Politics",""
"N00003105","Marsha Blackburn (R-Tenn)","87035","687000","387017","2007","H","Center for Responsive Politics",""
"N00027462","Gus Bilirakis (R-Fla)","109019","659999","384509","2007","H","Center for Responsive Politics",""
"N00000280","Bill Delahunt (D-Mass)","251002","515000","383001","2007","H","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","182006","580999","381502","2007","H","Center for Responsive Politics",""
"N00009660","Steve Scalise (R-La)","112032","649000","380516","2007","H","Center for Responsive Politics",""
"N00027658","Kirsten Gillibrand (D-NY)","158017","595000","376508","2007","H","Center for Responsive Politics",""
"N00029391","Erik Paulsen (R-Minn)","123034","629000","376017","2007","H","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","164018","586000","375009","2007","H","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","168013","570000","369006","2007","H","Center for Responsive Politics",""
"N00004615","Byron L. Dorgan (D-ND)","-133959","869998","368019","2007","S","Center for Responsive Politics",""
"N00002327","Sue Myrick (R-NC)","216005","515000","365502","2007","H","Center for Responsive Politics",""
"N00001725","Jay Inslee (D-Wash)","122025","606000","364012","2007","H","Center for Responsive Politics",""
"N00002685","Saxby Chambliss (R-Ga)","191009","515000","353004","2007","S","Center for Responsive Politics",""
"N00027703","Chris Carney (D-Pa)","196009","506000","351004","2007","H","Center for Responsive Politics",""
"N00029260","Ann Kirkpatrick (D-Ariz)","98011","601997","350004","2007","H","Center for Responsive Politics",""
"N00024753","Mike Coffman (R-Colo)","203006","495000","349003","2007","H","Center for Responsive Politics",""
"N00004070","Dale E. Kildee (D-Mich)","198010","496000","347005","2007","H","Center for Responsive Politics",""
"N00000528","Bernie Sanders (I-Vt)","176007","515000","345503","2007","S","Center for Responsive Politics",""
"N00003561","Stephanie Tubbs Jones (D-Ohio)","186003","505000","345501","2007","H","Center for Responsive Politics",""
"N00009738","John Culberson (R-Texas)","185002","490000","337501","2007","H","Center for Responsive Politics",""
"N00000826","Robert E. Andrews (D-NJ)","280858","392853","336855","2007","H","Center for Responsive Politics",""
"N00000781","Frank Pallone Jr (D-NJ)","-16959","689998","336519","2007","H","Center for Responsive Politics",""
"N00007556","John T. Doolittle (R-Calif)","96021","576999","336510","2007","H","Center for Responsive Politics",""
"N00002674","Sanford D. Bishop Jr. (D-Ga)","119010","550999","335004","2007","H","Center for Responsive Politics",""
"N00027503","Bob Casey (D-Pa)","166012","496000","331006","2007","S","Center for Responsive Politics",""
"N00004155","Peter Hoekstra (R-Mich)","116016","542999","329507","2007","H","Center for Responsive Politics",""
"N00001427","Phil English (R-Pa)","151010","490000","320505","2007","H","Center for Responsive Politics",""
"N00008264","Ed Royce (R-Calif)","154014","485000","319507","2007","H","Center for Responsive Politics",""
"N00026106","Debbie Wasserman Schultz (D-Fla)","71008","559997","315502","2007","H","Center for Responsive Politics",""
"N00003875","Baron Hill (D-Ind)","169008","461000","315004","2007","H","Center for Responsive Politics",""
"N00029273","Aaron Schock (R-Ill)","-819994","1449998","315002","2007","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","150001","469998","309999","2007","H","Center for Responsive Politics",""
"N00025093","Brad Miller (D-NC)","-145952","759999","307023","2007","H","Center for Responsive Politics",""
"N00013820","Chris Van Hollen (D-Md)","149008","460000","304504","2007","H","Center for Responsive Politics",""
"N00028152","Kevin McCarthy (R-Calif)","114016","485000","299508","2007","H","Center for Responsive Politics",""
"N00004884","Danny K. Davis (D-Ill)","137014","459000","298007","2007","H","Center for Responsive Politics",""
"N00004005","Carolyn Cheeks Kilpatrick (D-Mich)","102019","481000","291509","2007","H","Center for Responsive Politics",""
"N00002299","Walter B. Jones Jr. (R-NC)","166006","417000","291503","2007","H","Center for Responsive Politics",""
"N00026631","Jeffrey Lane Fortenberry (R-Neb)","155008","426000","290504","2007","H","Center for Responsive Politics",""
"N00009759","Rick Larsen (D-Wash)","101018","466000","283509","2007","H","Center for Responsive Politics",""
"N00025054","Marilyn Musgrave (R-Colo)","-62993","629997","283502","2007","H","Center for Responsive Politics",""
"N99999918","Clarence Thomas","150002","410000","280001","2007","J","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","122013","433000","277506","2007","H","Center for Responsive Politics",""
"N00027493","Michele Bachmann (R-Minn)","-501988","1046998","272505","2007","H","Center for Responsive Politics",""
"N00024874","Dennis Cardoza (D-Calif)","134007","410000","272003","2007","H","Center for Responsive Politics",""
"N00005928","Nick Lampson (D-Texas)","35014","505998","270506","2007","H","Center for Responsive Politics",""
"N00001971","Elijah E. Cummings (D-Md)","100001","434998","267499","2007","H","Center for Responsive Politics",""
"N00024875","Melissa Bean (D-Ill)","66027","468000","267013","2007","H","Center for Responsive Politics",""
"N00009677","Todd Akin (R-Mo)","88019","446000","267009","2007","H","Center for Responsive Politics",""
"N00025284","Raul M. Grijalva (D-Ariz)","123012","410000","266506","2007","H","Center for Responsive Politics",""
"N00001295","Tom Reynolds (R-NY)","106009","425999","266004","2007","H","Center for Responsive Politics",""
"N00007507","George Radanovich (R-Calif)","133006","395000","264003","2007","H","Center for Responsive Politics",""
"N00005321","Lee Terry (R-Neb)","63025","463000","263012","2007","H","Center for Responsive Politics",""
"N00008113","Earl Pomeroy (D-ND)","128009","395000","261504","2007","H","Center for Responsive Politics",""
"N00002171","Rick Boucher (D-Va)","117012","405000","261006","2007","H","Center for Responsive Politics",""
"N00003535","Sherrod Brown (D-Ohio)","135009","375000","255004","2007","S","Center for Responsive Politics",""
"N00005794","Chet Edwards (D-Texas)","94020","413000","253510","2007","H","Center for Responsive Politics",""
"N00009828","Ciro D. Rodriguez (D-Texas)","-346993","844998","249002","2007","H","Center for Responsive Politics",""
"N00000491","Susan Collins (R-Maine)","145005","350000","247502","2007","S","Center for Responsive Politics",""
"N00005181","Russ Carnahan (D-Mo)","51005","439998","245501","2007","H","Center for Responsive Politics",""
"N00003844","Mark E. Souder (R-Ind)","93016","395000","244008","2007","H","Center for Responsive Politics",""
"N00012457","Jesse Jackson Jr. (D-Ill)","107010","381000","244005","2007","H","Center for Responsive Politics",""
"N00009816","Chris Smith (R-NJ)","130003","350000","240001","2007","H","Center for Responsive Politics",""
"N00006283","Dirk Kempthorne","86004","379999","233001","2007","E","Center for Responsive Politics",""
"N00007232","Lois Capps (D-Calif)","-3949969","4407999","229015","2007","H","Center for Responsive Politics",""
"N00027550","Eric Massa (D-NY)","-285955","740999","227522","2007","H","Center for Responsive Politics",""
"N00027894","James D. Jordan (R-Ohio)","106008","341000","223504","2007","H","Center for Responsive Politics",""
"N00000575","John B. Larson (D-Conn)","106007","340000","223003","2007","H","Center for Responsive Politics",""
"N00009586","Hilda L. Solis (D-Calif)","131005","315000","223002","2007","H","Center for Responsive Politics",""
"N00005105","Ike Skelton (D-Mo)","68006","369999","219002","2007","H","Center for Responsive Politics",""
"N00026368","Tim Walberg (R-Mich)","38025","396000","217012","2007","H","Center for Responsive Politics",""
"N00013744","Diane E. Watson (D-Calif)","116003","315000","215501","2007","H","Center for Responsive Politics",""
"N00003545","Steven C. LaTourette (R-Ohio)","116003","315000","215501","2007","H","Center for Responsive Politics",""
"N00000360","Patrick J. Kennedy (D-RI)","116003","315000","215501","2007","H","Center for Responsive Politics",""
"N00003042","Bud Cramer (D-Ala)","-383996","814999","215501","2007","H","Center for Responsive Politics",""
"N00001082","Edolphus Towns (D-NY)","-288984","714998","213007","2007","H","Center for Responsive Politics",""
"N00004724","Jan Schakowsky (D-Ill)","2026","416999","209512","2007","H","Center for Responsive Politics",""
"N00024852","John Cornyn (R-Texas)","118006","295000","206503","2007","S","Center for Responsive Politics",""
"N00007918","Norm Dicks (D-Wash)","91007","315000","203003","2007","H","Center for Responsive Politics",""
"N00028249","Donna Edwards (D-Md)","103007","298000","200503","2007","H","Center for Responsive Politics",""
"N00011971","Dan Lungren (R-Calif)","85009","315000","200004","2007","H","Center for Responsive Politics",""
"N00006863","Tom McClintock (R-Calif)","103004","295000","199002","2007","H","Center for Responsive Politics",""
"N00000983","Vito Fossella (R-NY)","57015","330000","193507","2007","H","Center for Responsive Politics",""
"N00001408","John P. Murtha (D-Pa)","86011","292000","189005","2007","H","Center for Responsive Politics",""
"N00001127","Joseph Crowley (D-NY)","40014","335999","188006","2007","H","Center for Responsive Politics",""
"N00002012","Wayne T. Gilchrest (R-Md)","45018","326000","185509","2007","H","Center for Responsive Politics",""
"N00001746","Chaka Fattah (D-Pa)","50002","319998","185000","2007","H","Center for Responsive Politics",""
"N00001110","Anthony D. Weiner (D-NY)","23023","345000","184011","2007","H","Center for Responsive Politics",""
"N00013847","John Sullivan (R-Okla)","101002","265000","183001","2007","H","Center for Responsive Politics",""
"N00004933","Ray LaHood (R-Ill)","-30992","394997","182002","2007","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","87004","271000","179002","2007","H","Center for Responsive Politics",""
"N00007231","Elton Gallegly (R-Calif)","-1238982","1589994","175506","2007","H","Center for Responsive Politics",""
"N00005818","Sheila Jackson Lee (D-Texas)","-128987","479997","175505","2007","H","Center for Responsive Politics",""
"N00000036","Russ Feingold (D-Wis)","50002","300999","175500","2007","S","Center for Responsive Politics",""
"N00001373","Mike Doyle (D-Pa)","15003","334998","175000","2007","H","Center for Responsive Politics",""
"N00009824","David Wu (D-Ore)","-49987","398997","174505","2007","H","Center for Responsive Politics",""
"N00027623","Adrian Smith (R-Neb)","20008","325999","173003","2007","H","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","65011","277000","171005","2007","H","Center for Responsive Politics",""
"N00005414","Jim McCrery (R-La)","42015","281000","161507","2007","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","53011","270000","161505","2007","H","Center for Responsive Politics",""
"N00029736","Glenn Thompson (R-Pa)","101003","215000","158001","2007","H","Center for Responsive Politics",""
"N00029377","Deborah Halvorson (D-Ill)","41015","267000","154007","2007","H","Center for Responsive Politics",""
"N00004394","David R. Obey (D-Wis)","70007","225000","147503","2007","H","Center for Responsive Politics",""
"N00000743","Scott Garrett (R-NJ)","27007","264999","146003","2007","H","Center for Responsive Politics",""
"N00029562","Ben R. Lujan (D-NM)","50001","234999","142500","2007","H","Center for Responsive Politics",""
"N00027467","Timothy J. Walz (D-Minn)","-225988","509996","142004","2007","H","Center for Responsive Politics",""
"N00009918","Patrick Leahy (D-Vt)","49007","210000","129503","2007","S","Center for Responsive Politics",""
"N00008144","Todd Tiahrt (R-Kan)","16017","241000","128508","2007","H","Center for Responsive Politics",""
"N00029632","Gregg Harper (R-Miss)","-198996","449998","125501","2007","H","Center for Responsive Politics",""
"N00029112","Laura Richardson (D-Calif)","67004","180000","123502","2007","H","Center for Responsive Politics",""
"N00029412","Steve C. Austria (R-Ohio)","56007","190000","123003","2007","H","Center for Responsive Politics",""
"N00003476","Ron Lewis (R-Ky)","26014","217000","121507","2007","H","Center for Responsive Politics",""
"N00027060","Brian M. Higgins (D-NY)","-32988","275998","121505","2007","H","Center for Responsive Politics",""
"N00025692","Kendrick B. Meek (D-Fla)","2003","229999","116001","2007","H","Center for Responsive Politics",""
"N00024862","Geoff Davis (R-Ky)","16004","214999","115501","2007","H","Center for Responsive Politics",""
"N00025025","Jim Gerlach (R-Pa)","66003","165000","115501","2007","H","Center for Responsive Politics",""
