"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00004981","Dick Durbin (D-Ill)","884447","1135443","1009945","2004","S","Center for Responsive Politics",""
"N00003437","Jim Bunning (R-Ky)","932005","1080000","1006002","2004","S","Center for Responsive Politics",""
"N00004745","Jerry Weller (R-Ill)","325010","1684998","1005004","2004","H","Center for Responsive Politics",""
"N00013837","Gresham Barrett (R-SC)","413011","1594998","1004004","2004","H","Center for Responsive Politics",""
"N00007087","Jerry Lewis (R-Calif)","685965","1305960","995962","2004","H","Center for Responsive Politics",""
"N00002982","Michael Bilirakis (R-Fla)","222051","1760996","991523","2004","H","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","416027","1564999","990513","2004","H","Center for Responsive Politics",""
"N00004905","Don Manzullo (R-Ill)","412782","1558700","985741","2004","H","Center for Responsive Politics",""
"N00006213","Scott McInnis (R-Colo)","530015","1425000","977507","2004","H","Center for Responsive Politics",""
"N00024777","Ginny Brown-Waite (R-Fla)","-156928","2104999","974035","2004","H","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","379060","1560000","969530","2004","H","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","499022","1419999","959510","2004","H","Center for Responsive Politics",""
"N00006515","Pete V. Domenici (R-NM)","511022","1390000","950511","2004","S","Center for Responsive Politics",""
"N00001861","Henry A. Waxman (D-Calif)","490027","1400000","945013","2004","H","Center for Responsive Politics",""
"N00002328","Melvin L. Watt (D-NC)","448046","1428000","938023","2004","H","Center for Responsive Politics",""
"N99999960","Michael Leavitt","503022","1345000","924011","2004","E","Center for Responsive Politics",""
"N00027459","Doris Matsui (D-Calif)","556012","1291000","923506","2004","H","Center for Responsive Politics",""
"N00004155","Peter Hoekstra (R-Mich)","436028","1389999","913013","2004","H","Center for Responsive Politics",""
"N00027239","Daniel Lipinski (D-Ill)","399042","1410000","904521","2004","H","Center for Responsive Politics",""
"N00000270","Edward J. Markey (D-Mass)","483019","1321000","902009","2004","H","Center for Responsive Politics",""
"N00004196","Bart Stupak (D-Mich)","338006","1454996","896501","2004","H","Center for Responsive Politics",""
"N00005681","Pete Sessions (R-Texas)","380052","1409000","894526","2004","H","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","539012","1235000","887006","2004","H","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","363028","1391997","877512","2004","H","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","191030","1544999","868014","2004","S","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","324051","1410000","867025","2004","H","Center for Responsive Politics",""
"N00004391","Mark Green (R-Wis)","213052","1496999","855025","2004","H","Center for Responsive Politics",""
"N00026341","Jim Costa (D-Calif)","482008","1219999","851003","2004","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","415029","1275000","845014","2004","H","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","439019","1212000","825509","2004","H","Center for Responsive Politics",""
"N00007033","Bob Filner (D-Calif)","389027","1239000","814013","2004","H","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","446015","1180000","813007","2004","H","Center for Responsive Politics",""
"N00001619","Robert A. Brady (D-Pa)","495010","1103000","799005","2004","H","Center for Responsive Politics",""
"N00001764","Richard G. Lugar (R-Ind)","328021","1262998","795509","2004","S","Center for Responsive Politics",""
"N00011971","Dan Lungren (R-Calif)","324017","1245998","785007","2004","H","Center for Responsive Politics",""
"N00005353","William J. Jefferson (D-La)","501006","1065000","783003","2004","H","Center for Responsive Politics",""
"N00003028","Robert B. Aderholt (R-Ala)","441021","1120000","780510","2004","H","Center for Responsive Politics",""
"N99999974","Margaret M. Spellings","381021","1164999","773010","2004","E","Center for Responsive Politics",""
"N00005998","Solomon P. Ortiz (D-Texas)","481007","1065000","773003","2004","H","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","530296","998288","764292","2004","H","Center for Responsive Politics",""
"N00006103","Tom Tancredo (R-Colo)","501002","1015000","758001","2004","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","247018","1239997","743507","2004","H","Center for Responsive Politics",""
"N00024874","Dennis Cardoza (D-Calif)","430003","1049999","740001","2004","H","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","401003","1069997","735500","2004","H","Center for Responsive Politics",""
"N00024851","Tom Feeney (R-Fla)","243022","1222999","733010","2004","H","Center for Responsive Politics",""
"N00000275","Barney Frank (D-Mass)","361017","1090999","726008","2004","H","Center for Responsive Politics",""
"N00009618","Adam H. Putnam (R-Fla)","389021","1060000","724510","2004","H","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","357018","1080000","718509","2004","H","Center for Responsive Politics",""
"N00009774","Xavier Becerra (D-Calif)","317031","1107000","712015","2004","H","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","154008","1261998","708003","2004","H","Center for Responsive Politics",""
"N00002200","Robert C. Byrd (D-WVa)","431006","965000","698003","2004","S","Center for Responsive Politics",""
"N00000143","John W. Olver (D-Mass)","351014","1024999","688006","2004","H","Center for Responsive Politics",""
"N00002269","Bob Etheridge (D-NC)","337029","1023000","680014","2004","H","Center for Responsive Politics",""
"N00009828","Ciro D. Rodriguez (D-Texas)","301007","1057999","679503","2004","H","Center for Responsive Politics",""
"N00000469","Tom Allen (D-Maine)","216015","1139999","678007","2004","H","Center for Responsive Politics",""
"N00001979","Paul S. Sarbanes (D-Md)","417006","930000","673503","2004","S","Center for Responsive Politics",""
"N00003341","Charles W. (Chip) Pickering Jr. (R-Miss)","284008","1060999","672503","2004","H","Center for Responsive Politics",""
"N00013820","Chris Van Hollen (D-Md)","386013","943000","664506","2004","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","357011","962000","659505","2004","S","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","351018","966000","658509","2004","S","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","366015","940000","653007","2004","H","Center for Responsive Politics",""
"N00024978","Henry Cuellar (D-Texas)","62012","1229998","646005","2004","H","Center for Responsive Politics",""
"N00002807","Dave Weldon (R-Fla)","341020","941000","641010","2004","H","Center for Responsive Politics",""
"N00007936","Brian Baird (D-Wash)","-344955","1625999","640522","2004","H","Center for Responsive Politics",""
"N00005233","Dennis Moore (D-Kan)","364013","910000","637006","2004","H","Center for Responsive Politics",""
"N00004403","Ron Kind (D-Wis)","156020","1116998","636509","2004","H","Center for Responsive Politics",""
"N00006406","Jon L. Kyl (R-Ariz)","527611","741600","634605","2004","S","Center for Responsive Politics",""
"N00000699","Robert Menendez (D-NJ)","279028","988000","633514","2004","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","300020","952000","626010","2004","H","Center for Responsive Politics",""
"N00004856","Bill Lipinski (D-Ill)","383010","847000","615005","2004","H","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","64011","1159998","612004","2004","H","Center for Responsive Politics",""
"N00003924","Steve Buyer (R-Ind)","305009","909999","607504","2004","H","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","368008","847000","607504","2004","H","Center for Responsive Politics",""
"N00000834","Jim Saxton (R-NJ)","110041","1079998","595019","2004","H","Center for Responsive Politics",""
"N00026481","Dan Boren (D-Okla)","-37990","1220994","591502","2004","H","Center for Responsive Politics",""
"N00006242","Barbara Cubin (R-Wyo)","303015","871000","587007","2004","H","Center for Responsive Politics",""
"N00002898","Mark Foley (R-Fla)","138068","1034000","586034","2004","H","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","275022","876000","575511","2004","S","Center for Responsive Politics",""
"N00007653","Daniel K. Akaka (D-Hawaii)","306009","842000","574004","2004","S","Center for Responsive Politics",""
"N00026892","Ken Salazar (D-Colo)","-211993","1354997","571502","2004","S","Center for Responsive Politics",""
"N00009753","Jim Matheson (D-Utah)","258027","870000","564013","2004","H","Center for Responsive Politics",""
"N00004912","Lane Evans (D-Ill)","101003","1014999","558001","2004","H","Center for Responsive Politics",""
"N00025597","Max Burns (R-Ga)","227012","884997","556004","2004","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","253021","845000","549010","2004","H","Center for Responsive Politics",""
"N00008188","Vic Snyder (D-Ark)","483690","611686","547688","2004","H","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","4014","1070997","537505","2004","H","Center for Responsive Politics",""
"N00005090","Jo Ann Emerson (R-Mo)","-12985","1076995","532005","2004","H","Center for Responsive Politics",""
"N00009082","Wayne Allard (R-Colo)","254007","795999","525003","2004","S","Center for Responsive Politics",""
"N00002091","Larry Craig (R-Idaho)","331005","715000","523002","2004","S","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","-15989","1059998","522004","2004","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","162008","879999","521003","2004","H","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","266011","774999","520505","2004","H","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","85039","954997","520018","2004","S","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","185012","854998","520005","2004","H","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","221023","815000","518011","2004","S","Center for Responsive Politics",""
"N00007516","Richard Pombo (R-Calif)","300002","734999","517500","2004","H","Center for Responsive Politics",""
"N00013323","Sam Graves (R-Mo)","247946","786929","517437","2004","H","Center for Responsive Politics",""
"N00026050","Lisa Murkowski (R-Alaska)","-98967","1131998","516515","2004","S","Center for Responsive Politics",""
"N00007251","Cal Dooley (D-Calif)","252021","780000","516010","2004","H","Center for Responsive Politics",""
"N00002147","Robert C. Scott (D-Va)","-118923","1149996","515536","2004","H","Center for Responsive Politics",""
"N00004583","Tom Daschle (D-SD)","255017","775000","515008","2004","S","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","219022","810000","514511","2004","S","Center for Responsive Politics",""
"N00008166","George R. Nethercutt Jr. (R-Wash)","11015","1009996","510505","2004","H","Center for Responsive Politics",""
"N00002221","Richard Burr (R-NC)","-17977","1029999","506011","2004","H","Center for Responsive Politics",""
"N00005105","Ike Skelton (D-Mo)","285003","725999","505501","2004","H","Center for Responsive Politics",""
"N99999964","Michael D Brown","247015","755000","501007","2004","E","Center for Responsive Politics",""
"N00008094","Howard L. Berman (D-Calif)","85048","911000","498024","2004","H","Center for Responsive Politics",""
"N00004781","Dennis Hastert (R-Ill)","-4001990","4994997","496503","2004","H","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","316004","665000","490502","2004","H","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","283010","696000","489505","2004","H","Center for Responsive Politics",""
"N00002630","Charles W. Norwood (R-Ga)","-248993","1217998","484502","2004","H","Center for Responsive Politics",""
"N00004489","Martin Olav Sabo (D-Minn)","223019","745000","484009","2004","H","Center for Responsive Politics",""
"N00002073","Frank R. Wolf (R-Va)","452125","501123","476624","2004","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","225022","725000","475011","2004","S","Center for Responsive Politics",""
"N00001422","John E. Peterson (R-Pa)","249018","700999","475008","2004","H","Center for Responsive Politics",""
"N00000179","James P. McGovern (D-Mass)","18006","929998","474002","2004","H","Center for Responsive Politics",""
"N00026627","Patrick McHenry (R-NC)","234008","709999","472003","2004","H","Center for Responsive Politics",""
"N00026171","Charles Wieder Dent (R-Pa)","205032","734000","469516","2004","H","Center for Responsive Politics",""
"N00013870","Norm Coleman (R-Minn)","463795","469795","466795","2004","S","Center for Responsive Politics",""
"N00009668","Mike Rogers (R-Mich)","233007","694999","464003","2004","H","Center for Responsive Politics",""
"N00006143","Gale Ann Norton","228017","695000","461508","2004","E","Center for Responsive Politics",""
"N00000781","Frank Pallone Jr. (D-NJ)","144037","765000","454518","2004","H","Center for Responsive Politics",""
"N00005617","Don Nickles (R-Okla)","177023","731000","454011","2004","S","Center for Responsive Politics",""
"N00007700","Darlene Hooley (D-Ore)","253007","646000","449503","2004","H","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","267007","630000","448503","2004","H","Center for Responsive Politics",""
"N00013799","J. Randy Forbes (R-Va)","-68094","951897","441901","2004","H","Center for Responsive Politics",""
"N00000766","Mike Ferguson (R-NJ)","269007","611000","440003","2004","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","195022","678000","436511","2004","H","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","176024","693000","434512","2004","H","Center for Responsive Politics",""
"N00026591","Ben Chandler (D-Ky)","246007","615000","430503","2004","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","129015","730997","430006","2004","H","Center for Responsive Politics",""
"N00026631","Jeffrey Lane Fortenberry (R-Neb)","178025","671000","424512","2004","H","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","174019","664000","419009","2004","S","Center for Responsive Politics",""
"N00005181","Russ Carnahan (D-Mo)","132008","704998","418503","2004","H","Center for Responsive Politics",""
"N00005551","Ernest J. Istook (R-Okla)","1012","825997","413504","2004","H","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","203015","622000","412507","2004","H","Center for Responsive Politics",""
"N00000581","Chris Dodd (D-Conn)","56010","765999","411004","2004","S","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","218006","595000","406503","2004","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","-23989","829997","403004","2004","H","Center for Responsive Politics",""
"N00004527","Gil Gutknecht (R-Minn)","167020","630000","398510","2004","H","Center for Responsive Politics",""
"N00003329","Trent Lott (R-Miss)","45459","750438","397948","2004","S","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","131020","649999","390509","2004","H","Center for Responsive Politics",""
"N00003844","Mark E. Souder (R-Ind)","178016","595000","386508","2004","H","Center for Responsive Politics",""
"N00000280","Bill Delahunt (D-Mass)","251002","515000","383001","2004","H","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","216003","549999","383001","2004","H","Center for Responsive Politics",""
"N00000716","Donald M. Payne (D-NJ)","84009","679997","382003","2004","H","Center for Responsive Politics",""
"N00004884","Danny K. Davis (D-Ill)","232009","531000","381504","2004","H","Center for Responsive Politics",""
"N00001295","Tom Reynolds (R-NY)","164011","595999","380005","2004","H","Center for Responsive Politics",""
"N00003105","Marsha Blackburn (R-Tenn)","113030","646000","379515","2004","H","Center for Responsive Politics",""
"N00001469","Tim Holden (D-Pa)","194014","562000","378007","2004","H","Center for Responsive Politics",""
"N00006134","Diana DeGette (D-Colo)","147020","605000","376010","2004","H","Center for Responsive Politics",""
"N00025882","Ed Case (D-Hawaii)","217006","530000","373503","2004","H","Center for Responsive Politics",""
"N00026885","Dave Reichert (R-Wash)","177008","530000","353504","2004","H","Center for Responsive Politics",""
"N00001746","Chaka Fattah (D-Pa)","135003","559998","347500","2004","H","Center for Responsive Politics",""
"N00002299","Walter B. Jones Jr. (R-NC)","173011","520000","346505","2004","H","Center for Responsive Politics",""
"N00009824","David Wu (D-Ore)","60016","612998","336507","2004","H","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","123013","530999","327006","2004","H","Center for Responsive Politics",""
"N00005985","Henry Bonilla (R-Texas)","157010","480000","318505","2004","H","Center for Responsive Politics",""
"N00005218","Jim Ryun (R-Kan)","146013","490000","318006","2004","H","Center for Responsive Politics",""
"N00013808","Thad McCotter (R-Mich)","105023","527000","316011","2004","H","Center for Responsive Politics",""
"N00000826","Robert E. Andrews (D-NJ)","214599","411592","313095","2004","H","Center for Responsive Politics",""
"N00003535","Sherrod Brown (D-Ohio)","134015","485000","309507","2004","H","Center for Responsive Politics",""
"N00001725","Jay Inslee (D-Wash)","115019","502000","308509","2004","H","Center for Responsive Politics",""
"N00009715","Melissa Hart (R-Pa)","71031","542000","306515","2004","H","Center for Responsive Politics",""
"N00009638","Barack Obama (D-Ill)","200004","400000","300002","2004","S","Center for Responsive Politics",""
"N00009670","Mark Kennedy (R-Minn)","-218987","815998","298505","2004","H","Center for Responsive Politics",""
"N00004956","Jerry F. Costello (D-Ill)","170011","427000","298505","2004","H","Center for Responsive Politics",""
"N00007507","George Radanovich (R-Calif)","156008","440000","298004","2004","H","Center for Responsive Politics",""
"N00012457","Jesse Jackson Jr. (D-Ill)","124014","462000","293007","2004","H","Center for Responsive Politics",""
"N00004615","Byron L. Dorgan (D-ND)","-119475","697498","289011","2004","S","Center for Responsive Politics",""
"N00009816","Chris Smith (R-NJ)","147006","430000","288503","2004","H","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","21011","542999","282005","2004","H","Center for Responsive Politics",""
"N99999918","Clarence Thomas","150002","410000","280001","2004","J","Center for Responsive Politics",""
"N99999976","Alberto Gonzales","65017","484999","275008","2004","E","Center for Responsive Politics",""
"N00003736","Michael G. Oxley (R-Ohio)","250161","299159","274660","2004","H","Center for Responsive Politics",""
"N00000397","John E. Sununu (R-NH)","134007","410000","272003","2004","S","Center for Responsive Politics",""
"N00002171","Rick Boucher (D-Va)","96019","440000","268009","2004","H","Center for Responsive Politics",""
"N00009677","Todd Akin (R-Mo)","55027","475000","265013","2004","H","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","-173979","698999","262510","2004","S","Center for Responsive Politics",""
"N00007918","Norm Dicks (D-Wash)","128009","395000","261504","2004","H","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","97014","406000","251507","2004","H","Center for Responsive Politics",""
"N00003561","Stephanie Tubbs Jones (D-Ohio)","136003","355000","245501","2004","H","Center for Responsive Politics",""
"N00004070","Dale E. Kildee (D-Mich)","119006","360000","239503","2004","H","Center for Responsive Politics",""
"N00024875","Melissa Bean (D-Ill)","-227953","695998","234022","2004","H","Center for Responsive Politics",""
"N00006882","Howard P. (Buck) Mckeon (R-Calif)","-40966","487999","223516","2004","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","-18993","465999","223503","2004","H","Center for Responsive Politics",""
"N00008144","Todd Tiahrt (R-Kan)","106007","340000","223003","2004","H","Center for Responsive Politics",""
"N00005195","Roy Blunt (R-Mo)","-193991","639998","223003","2004","H","Center for Responsive Politics",""
"N00009586","Hilda L. Solis (D-Calif)","131005","315000","223002","2004","H","Center for Responsive Politics",""
"N00000575","John B. Larson (D-Conn)","120008","325000","222504","2004","H","Center for Responsive Politics",""
"N00026087","John R. Kuhl Jr (R-NY)","-183986","619995","218004","2004","H","Center for Responsive Politics",""
"N00004118","Deborah Ann Stabenow (D-Mich)","116003","315000","215501","2004","S","Center for Responsive Politics",""
"N00005372","Billy Tauzin (R-La)","-4168994","4599997","215501","2004","H","Center for Responsive Politics",""
"N00025138","Denise L. Majette (D-Ga)","-676984","1104994","214005","2004","H","Center for Responsive Politics",""
"N00001373","Mike Doyle (D-Pa)","70003","354999","212501","2004","H","Center for Responsive Politics",""
"N00000534","James M. Jeffords (I-Vt)","-60987","484999","212006","2004","S","Center for Responsive Politics",""
"N00007458","Lynn Woolsey (D-Calif)","70015","351000","210507","2004","H","Center for Responsive Politics",""
"N00000652","Christopher Shays (R-Conn)","118006","295000","206503","2004","H","Center for Responsive Politics",""
"N00000133","Donna Christian-Green (D-VI)","-63997","474997","205500","2004","H","Center for Responsive Politics",""
"N00007556","John T. Doolittle (R-Calif)","77014","330000","203507","2004","H","Center for Responsive Politics",""
"N00025054","Marilyn Musgrave (R-Colo)","-210990","609995","199502","2004","H","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","87012","307000","197006","2004","H","Center for Responsive Politics",""
"N00008274","Loretta Sanchez (D-Calif)","87011","306000","196505","2004","H","Center for Responsive Politics",""
"N00000491","Susan Collins (R-Maine)","98007","295000","196503","2004","S","Center for Responsive Politics",""
"N00004005","Carolyn Cheeks Kilpatrick (D-Mich)","57016","331000","194008","2004","H","Center for Responsive Politics",""
"N00026106","Debbie Wasserman Schultz (D-Fla)","17011","370998","194004","2004","H","Center for Responsive Politics",""
"N00003875","Baron Hill (D-Ind)","105010","278000","191505","2004","H","Center for Responsive Politics",""
"N00004638","Conrad Burns (R-Mont)","86009","290000","188004","2004","S","Center for Responsive Politics",""
"N00000983","Vito Fossella (R-NY)","56016","317000","186508","2004","H","Center for Responsive Politics",""
"N00008113","Earl Pomeroy (D-ND)","78008","295000","186504","2004","H","Center for Responsive Politics",""
"N00002674","Sanford D. Bishop Jr. (D-Ga)","-12987","380998","184005","2004","H","Center for Responsive Politics",""
"N00004558","Collin C. Peterson (D-Minn)","80004","284999","182501","2004","H","Center for Responsive Politics",""
"N00005321","Lee Terry (R-Neb)","42016","321000","181508","2004","H","Center for Responsive Politics",""
"N00001127","Joseph Crowley (D-NY)","50009","309999","180004","2004","H","Center for Responsive Politics",""
"N00005794","Chet Edwards (D-Texas)","55016","303000","179008","2004","H","Center for Responsive Politics",""
"N00005414","Jim McCrery (R-La)","44018","312000","178009","2004","H","Center for Responsive Politics",""
"N00005385","John Breaux (D-La)","55013","301000","178006","2004","S","Center for Responsive Politics",""
"N00025284","Raul M. Grijalva (D-Ariz)","101004","255000","178002","2004","H","Center for Responsive Politics",""
"N00001971","Elijah E. Cummings (D-Md)","50002","299999","175000","2004","H","Center for Responsive Politics",""
"N00003476","Ron Lewis (R-Ky)","38016","309999","174007","2004","H","Center for Responsive Politics",""
"N00001519","James C. Greenwood (R-Pa)","84007","260000","172003","2004","H","Center for Responsive Politics",""
"N00002012","Wayne T. Gilchrest (R-Md)","43015","295000","169007","2004","H","Center for Responsive Politics",""
"N00002408","James E. Clyburn (D-SC)","-101989","432998","165504","2004","H","Center for Responsive Politics",""
"N00004643","Max Baucus (D-Mont)","31017","293000","162008","2004","S","Center for Responsive Politics",""
"N00005818","Sheila Jackson Lee (D-Texas)","-141986","459997","159005","2004","H","Center for Responsive Politics",""
"N00009825","Anibal Acevedo-Vila (3-PR)","55008","255000","155004","2004","H","Center for Responsive Politics",""
"N00001267","Sherwood Boehlert (R-NY)","52012","257000","154506","2004","H","Center for Responsive Politics",""
"N00024852","John Cornyn (R-Texas)","52010","255000","153505","2004","S","Center for Responsive Politics",""
"N00001110","Anthony D. Weiner (D-NY)","19019","285000","152009","2004","H","Center for Responsive Politics",""
"N00005724","Max Sandlin (D-Texas)","51002","249999","150500","2004","H","Center for Responsive Politics",""
"N99999923","Anthony M. Kennedy","65003","230000","147501","2004","J","Center for Responsive Politics",""
"N00009759","Rick Larsen (D-Wash)","5015","286999","146007","2004","H","Center for Responsive Politics",""
"N00000205","Marty Meehan (D-Mass)","62006","230000","146003","2004","H","Center for Responsive Politics",""
"N00001701","Norman Y. Mineta","56008","230000","143004","2004","E","Center for Responsive Politics",""
"N00003730","Ted Strickland (D-Ohio)","80003","200000","140001","2004","H","Center for Responsive Politics",""
"N00001380","Rick Santorum (R-Pa)","-77989","354999","138505","2004","S","Center for Responsive Politics",""
"N00001408","John P. Murtha (D-Pa)","57010","207000","132005","2004","H","Center for Responsive Politics",""
"N00005331","Doug Bereuter (R-Neb)","67006","182000","124503","2004","H","Center for Responsive Politics",""
"N00008264","Ed Royce (R-Calif)","37009","205000","121004","2004","H","Center for Responsive Politics",""
"N00025692","Kendrick B Meek (D-Fla)","2003","229999","116001","2004","H","Center for Responsive Politics",""
"N00001193","Pete King (R-NY)","66003","165000","115501","2004","H","Center for Responsive Politics",""
"N00000528","Bernie Sanders (I-Vt)","-48996","279998","115501","2004","H","Center for Responsive Politics",""
"N00027229","Michael G. Fitzpatrick (R-Pa)","66003","165000","115501","2004","H","Center for Responsive Politics",""
"N00000939","Jerrold Nadler (D-NY)","36009","191000","113504","2004","H","Center for Responsive Politics",""
"N00001427","Phil English (R-Pa)","-160976","381998","110511","2004","H","Center for Responsive Politics",""
"N00002327","Sue Myrick (R-NC)","65002","150000","107501","2004","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","107262","107262","107262","2004","H","Center for Responsive Politics",""
"N00026314","Cathy McMorris (R-Wash)","8009","204999","106504","2004","H","Center for Responsive Politics",""
"N00009918","Patrick Leahy (D-Vt)","35007","175000","105003","2004","S","Center for Responsive Politics",""
"N00007248","Devin Nunes (R-Calif)","1","199999","100000","2004","H","Center for Responsive Politics",""
"N00000743","Scott Garrett (R-NJ)","45003","150000","97501","2004","H","Center for Responsive Politics",""
"N00001529","Joseph M. Hoeffel (D-Pa)","34006","160000","97003","2004","H","Center for Responsive Politics",""
"N00001813","Jose E. Serrano (D-NY)","23009","170000","96504","2004","H","Center for Responsive Politics",""
"N00000360","Patrick J. Kennedy (D-RI)","52003","130000","91001","2004","H","Center for Responsive Politics",""
"N00005119","Karen McCarthy (D-Mo)","52003","130000","91001","2004","H","Center for Responsive Politics",""
"N00001290","Jack Quinn (R-NY)","33005","145000","89002","2004","H","Center for Responsive Politics",""
"N00002472","Jim DeMint (R-SC)","33005","145000","89002","2004","H","Center for Responsive Politics",""
"N00006052","Mac Thornberry (R-Texas)","-47997","214998","83500","2004","H","Center for Responsive Politics",""
"N00004702","Henry J. Hyde (R-Ill)","51002","115000","83001","2004","H","Center for Responsive Politics",""
"N00009573","Jeff Flake (R-Ariz)","32005","131000","81502","2004","H","Center for Responsive Politics",""
"N00009704","Brad R. Carson (D-Okla)","32004","130000","81002","2004","H","Center for Responsive Politics",""
"N00004394","David R. Obey (D-Wis)","21007","140000","80503","2004","H","Center for Responsive Politics",""
"N00002577","John Lewis (D-Ga)","77433","77433","77433","2004","H","Center for Responsive Politics",""
"N00007632","Eni F. H. Faleomavaega (D-AS)","-619981","773996","77007","2004","H","Center for Responsive Politics",""
"N00000153","Richard E. Neal (D-Mass)","31005","117000","74002","2004","H","Center for Responsive Politics",""
"N00001222","Maurice Hinchey (D-NY)","31005","117000","74002","2004","H","Center for Responsive Politics",""
"N00002460","Bob Inglis (R-SC)","-3996","149999","73001","2004","H","Center for Responsive Politics",""
"N00025025","Jim Gerlach (R-Pa)","31003","115000","73001","2004","H","Center for Responsive Politics",""
"N00002356","Mike McIntyre (D-NC)","20006","125000","72503","2004","H","Center for Responsive Politics",""
"N00004724","Jan Schakowsky (D-Ill)","-63983","205999","71008","2004","H","Center for Responsive Politics",""
"N00001276","John M. McHugh (R-NY)","19007","112000","65503","2004","H","Center for Responsive Politics",""
"N00001171","Gregory W. Meeks (D-NY)","30003","101000","65501","2004","H","Center for Responsive Politics",""
"N00008122","Eddie Bernice Johnson (D-Texas)","19006","111000","65003","2004","H","Center for Responsive Politics",""
"N00013847","John Sullivan (R-Okla)","30002","100000","65001","2004","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","19005","110000","64502","2004","H","Center for Responsive Politics",""
"N00003218","Harold E. Ford Jr. (D-Tenn)","18004","95000","56502","2004","H","Center for Responsive Politics",""
"N00009719","Todd Platts (R-Pa)","7007","105000","56003","2004","H","Center for Responsive Politics",""
"N00004255","Jim Nussle (R-Iowa)","-19616","130383","55383","2004","H","Center for Responsive Politics",""
"N00012942","Betty McCollum (D-Minn)","53589","53589","53589","2004","H","Center for Responsive Politics",""
"N00026914","Gwen Moore (D-Wis)","6007","91000","48503","2004","H","Center for Responsive Politics",""
"N00013744","Diane E. Watson (D-Calif)","17003","80000","48501","2004","H","Center for Responsive Politics",""
"N00012460","William L. Clay Jr. (D-Mo)","17003","80000","48501","2004","H","Center for Responsive Politics",""
"N00003758","Julia Carson (D-Ind)","17003","80000","48501","2004","H","Center for Responsive Politics",""
