"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00025881","Colleen Hanabusa (D-Hawaii)","978014","2146000","1562007","2013","H","Center for Responsive Politics",""
"N99999916","Elena Kagan","850019","2195000","1522509","2013","J","Center for Responsive Politics",""
"N00009724","Jim Langevin (D-RI)","-266972","3284992","1509010","2013","H","Center for Responsive Politics",""
"N00005559","Frank D. Lucas (R-Okla)","650014","2359997","1505005","2013","H","Center for Responsive Politics",""
"N00026050","Lisa Murkowski (R-Alaska)","828035","2177000","1502517","2013","S","Center for Responsive Politics",""
"N00035380","Bradley Byrne (R-Ala)","716066","2266000","1491033","2013","H","Center for Responsive Politics",""
"N00029675","Brett Guthrie (R-Ky)","862031","2111000","1486515","2013","H","Center for Responsive Politics",""
"N00007876","Patty Murray (D-Wash)","870018","2100000","1485009","2013","S","Center for Responsive Politics",""
"N00035544","Ben Sasse (R-NE)","773043","2171000","1472021","2013","S","Center for Responsive Politics",""
"N00003813","Pete Visclosky (D-Ind)","852023","2033000","1442511","2013","H","Center for Responsive Politics",""
"N00025413","Timothy H. Bishop (D-NY)","903009","1980999","1442004","2013","H","Center for Responsive Politics",""
"N00035403","Carlos Curbelo (R-FL)","555082","2314999","1435040","2013","H","Center for Responsive Politics",""
"N00009157","Doc Hastings (R-Wash)","859015","2010000","1434507","2013","H","Center for Responsive Politics",""
"N00035628","Cresent Hardy (R-NV)","-3118991","5964999","1423004","2013","H","Center for Responsive Politics",""
"N00035531","Evan Jenkins (R-WV)","644056","2187000","1415528","2013","H","Center for Responsive Politics",""
"N00035616","Ryan K. Zinke (R-MT)","580009","2234997","1407503","2013","H","Center for Responsive Politics",""
"N00029273","Aaron Schock (R-Ill)","948696","1848693","1398694","2013","H","Center for Responsive Politics",""
"N00030891","Marlin Stutzman (R-Ind)","765021","1961999","1363510","2013","H","Center for Responsive Politics",""
"N00033177","Tim Kaine (D-Va)","679049","2010000","1344524","2013","S","Center for Responsive Politics",""
"N00026314","Cathy McMorris Rodgers (R-Wash)","406019","2279998","1343008","2013","H","Center for Responsive Politics",""
"N00031958","Steven Palazzo (R-Miss)","608020","2064997","1336508","2013","H","Center for Responsive Politics",""
"N00009795","Candice S. Miller (R-Mich)","595026","2076999","1336012","2013","H","Center for Responsive Politics",""
"N00027493","Michele Bachmann (R-Minn)","252016","2404998","1328507","2013","H","Center for Responsive Politics",""
"N00000226","John F. Tierney (D-Mass)","541011","2114998","1328004","2013","H","Center for Responsive Politics",""
"N00030836","Rand Paul (R-Ky)","683036","1970000","1326518","2013","S","Center for Responsive Politics",""
"N00006397","Ed Pastor (D-Ariz)","791019","1840000","1315509","2013","H","Center for Responsive Politics",""
"N00002198","Nick Rahall (D-WVa)","981199","1640189","1310694","2013","H","Center for Responsive Politics",""
"N00027459","Doris O. Matsui (D-Calif)","772018","1831000","1301509","2013","H","Center for Responsive Politics",""
"N00026595","Charles W. Boustany Jr (R-La)","1212283","1355277","1283780","2013","H","Center for Responsive Politics",""
"N00035307","Brendan Boyle (D-PA)","775013","1750000","1262506","2013","H","Center for Responsive Politics",""
"N00029260","Ann Kirkpatrick (D-Ariz)","750019","1767000","1258509","2013","H","Center for Responsive Politics",""
"N00009699","Patrick J. Tiberi (R-Ohio)","605030","1875999","1240514","2013","H","Center for Responsive Politics",""
"N00005818","Sheila Jackson Lee (D-Texas)","729016","1747999","1238507","2013","H","Center for Responsive Politics",""
"N00013846","Jeff Miller (R-Fla)","657009","1789998","1223503","2013","H","Center for Responsive Politics",""
"N99999918","Clarence Thomas","700013","1720000","1210006","2013","J","Center for Responsive Politics",""
"N00035691","Gary Palmer (R-AL)","544068","1875000","1209534","2013","H","Center for Responsive Politics",""
"N00030829","Kenneth R. Buck (R-CO)","760010","1652000","1206005","2013","H","Center for Responsive Politics",""
"N00030968","Reid Ribble (R-Wis)","175029","2224999","1200014","2013","H","Center for Responsive Politics",""
"N00030980","Kelly Ayotte (R-NH)","535014","1774999","1155006","2013","S","Center for Responsive Politics",""
"N00029574","Steve Stivers (R-Ohio)","525046","1775000","1150023","2013","H","Center for Responsive Politics",""
"N00031227","Larry Bucshon (R-Ind)","1131146","1146144","1138645","2013","H","Center for Responsive Politics",""
"N00035535","Mark Takai (D-HI)","433033","1819999","1126516","2013","H","Center for Responsive Politics",""
"N00036409","Glenn S. Grothman (R-WI)","662015","1580000","1121007","2013","H","Center for Responsive Politics",""
"N00032019","David Cicilline (D-RI)","702004","1514999","1108501","2013","H","Center for Responsive Politics",""
"N00030768","Martha Roby (R-Ala)","581035","1633000","1107017","2013","H","Center for Responsive Politics",""
"N00029459","Rob Wittman (R-Va)","348021","1856998","1102509","2013","H","Center for Responsive Politics",""
"N00013770","Bill Shuster (R-Pa)","590032","1612999","1101515","2013","H","Center for Responsive Politics",""
"N00030752","Jeff Duncan (R-SC)","296019","1899996","1098007","2013","H","Center for Responsive Politics",""
"N00033981","Ron Barber (D-Ariz)","180079","1949999","1065039","2013","H","Center for Responsive Politics",""
"N00035717","David Jolly (R-Fla)","518034","1595000","1056517","2013","H","Center for Responsive Politics",""
"N00036158","Bonnie Coleman (D-NJ)","635004","1474999","1055001","2013","H","Center for Responsive Politics",""
"N00032441","Richard Nugent (R-Fla)","485519","1592506","1039012","2013","H","Center for Responsive Politics",""
"N00010084","Tim Johnson (D-SD)","542026","1535000","1038513","2013","S","Center for Responsive Politics",""
"N00006267","Mike Crapo (R-Idaho)","296030","1767999","1032014","2013","S","Center for Responsive Politics",""
"N00027751","John Sarbanes (D-Md)","649010","1410000","1029505","2013","H","Center for Responsive Politics",""
"N00030490","Marcia L. Fudge (D-Ohio)","606011","1440000","1023005","2013","H","Center for Responsive Politics",""
"N00009975","Lindsey Graham (R-SC)","437020","1605999","1021509","2013","S","Center for Responsive Politics",""
"N00006249","Mike Enzi (R-Wyo)","387057","1632000","1009528","2013","S","Center for Responsive Politics",""
"N00009585","Adam Schiff (D-Calif)","505028","1501000","1003014","2013","H","Center for Responsive Politics",""
"N00007781","Peter DeFazio (D-Ore)","533021","1440998","987009","2013","H","Center for Responsive Politics",""
"N00008799","Kay Granger (R-Texas)","-133986","2099997","983005","2013","H","Center for Responsive Politics",""
"N00004719","Peter Roskam (R-Ill)","379057","1585000","982028","2013","H","Center for Responsive Politics",""
"N00005282","Jerry Moran (R-Kan)","506020","1441000","973510","2013","S","Center for Responsive Politics",""
"N00034224","Paul Cook (R-Calif)","579016","1362000","970508","2013","H","Center for Responsive Politics",""
"N00027035","G. K. Butterfield (D-NC)","-436974","2364989","964007","2013","H","Center for Responsive Politics",""
"N00012611","Mike Honda (D-Calif)","583010","1345000","964005","2013","H","Center for Responsive Politics",""
"N00030650","Frederica Wilson (D-Fla)","563011","1345000","954005","2013","H","Center for Responsive Politics",""
"N00027500","Amy Klobuchar (D-Minn)","456035","1422000","939017","2013","S","Center for Responsive Politics",""
"N00001633","Joe Pitts (R-Pa)","597008","1280000","938504","2013","H","Center for Responsive Politics",""
"N00033982","Martha McSally (R-Ariz)","476038","1395000","935519","2013","H","Center for Responsive Politics",""
"N00000851","Frank A. LoBiondo (R-NJ)","49075","1759998","904536","2013","H","Center for Responsive Politics",""
"N00001971","Elijah E. Cummings (D-Md)","-155986","1960995","902504","2013","H","Center for Responsive Politics",""
"N00021207","Rick Nolan (D-Minn)","533009","1245000","889004","2013","H","Center for Responsive Politics",""
"N00031317","Ted Deutch (D-Fla)","418036","1324000","871018","2013","H","Center for Responsive Politics",""
"N00007999","Don Young (R-Alaska)","481008","1215000","848004","2013","H","Center for Responsive Politics",""
"N00028958","Jason Chaffetz (R-Utah)","232015","1454999","843507","2013","H","Center for Responsive Politics",""
"N00007632","Eni F. H. Faleomavaega (D-AS)","423023","1251000","837011","2013","H","Center for Responsive Politics",""
"N00024992","Tim Murphy (R-Pa)","409032","1261000","835016","2013","H","Center for Responsive Politics",""
"N00009829","Jim McDermott (D-Wash)","805330","854328","829829","2013","H","Center for Responsive Politics",""
"N00030788","Tom Graves (R-Ga)","423014","1169999","796506","2013","H","Center for Responsive Politics",""
"N00004367","Tammy Baldwin (D-Wis)","516003","1065000","790501","2013","S","Center for Responsive Politics",""
"N00034120","Scott Perry (R-Pa)","262019","1304997","783508","2013","H","Center for Responsive Politics",""
"N00026586","Joe Donnelly (D-Ind)","172011","1390998","781504","2013","S","Center for Responsive Politics",""
"N00035509","David Young (R-IA)","502006","1033000","767503","2013","H","Center for Responsive Politics",""
"N00033631","Mark R. Meadows (R-NC)","192014","1333999","763006","2013","H","Center for Responsive Politics",""
"N00026926","Jerry McNerney (D-Calif)","501004","1017000","759002","2013","H","Center for Responsive Politics",""
"N00031741","Todd Rokita (R-Ind)","-18949","1524996","753023","2013","H","Center for Responsive Politics",""
"N00031141","Steve Fincher (R-Tenn)","500001","1000000","750000","2013","H","Center for Responsive Politics",""
"N00006897","Brad Sherman (D-Calif)","-114985","1611998","748506","2013","H","Center for Responsive Politics",""
"N00027503","Bob Casey (D-Pa)","371018","1116000","743509","2013","S","Center for Responsive Politics",""
"N00033390","Cheri Bustos (D-Ill)","322028","1155000","738514","2013","H","Center for Responsive Politics",""
"N00030736","John Carney (D-Del)","364028","1110000","737014","2013","H","Center for Responsive Politics",""
"N00009668","Mike Rogers (R-Mich)","543378","908362","725870","2013","H","Center for Responsive Politics",""
"N00003689","Steve Chabot (R-Ohio)","336028","1115000","725514","2013","H","Center for Responsive Politics",""
"N00029168","Pedro Pierluisi (D-PR)","586003","845995","715999","2013","H","Center for Responsive Politics",""
"N00035391","Mimi Walters (R-CA)","266008","1164999","715503","2013","H","Center for Responsive Politics",""
"N00027464","Bruce Braley (D-Iowa)","356020","1065000","710510","2013","H","Center for Responsive Politics",""
"N00007390","George Miller (D-Calif)","286011","1130999","708505","2013","H","Center for Responsive Politics",""
"N00000362","Jack Reed (D-RI)","221052","1190000","705526","2013","S","Center for Responsive Politics",""
"N00012546","Luke Messer (R-Ind)","235033","1169998","702515","2013","H","Center for Responsive Politics",""
"N00026335","Daniel Webster (R-Fla)","420009","975000","697504","2013","H","Center for Responsive Politics",""
"N00030673","Bill Huizenga (R-Mich)","390015","1001000","695507","2013","H","Center for Responsive Politics",""
"N00033030","Jared Huffman (D-Calif)","-214961","1593999","689519","2013","H","Center for Responsive Politics",""
"N00024809","Joe Wilson (R-SC)","-479990","1849993","685001","2013","H","Center for Responsive Politics",""
"N00030645","Dennis Ross (R-Fla)","-3599998","4969997","684999","2013","H","Center for Responsive Politics",""
"N00027510","Edwin G. Perlmutter (D-Colo)","402021","963000","682510","2013","H","Center for Responsive Politics",""
"N00013855","Stephen F. Lynch (D-Mass)","13018","1347998","680508","2013","H","Center for Responsive Politics",""
"N00029662","Bill Posey (R-Fla)","213012","1145999","679505","2013","H","Center for Responsive Politics",""
"N00024852","John Cornyn (R-Texas)","333018","1006999","670008","2013","S","Center for Responsive Politics",""
"N00035282","Jason Smith (R-Mo)","-295971","1634992","669510","2013","H","Center for Responsive Politics",""
"N00033625","Kerry Bentivolio (R-Mich)","259043","1069000","664021","2013","H","Center for Responsive Politics",""
"N00001093","Charles E. Schumer (D-NY)","352014","955000","653507","2013","S","Center for Responsive Politics",""
"N00008091","Spencer Bachus (R-Ala)","219016","1084999","652007","2013","H","Center for Responsive Politics",""
"N00004961","John M. Shimkus (R-Ill)","111009","1189998","650503","2013","H","Center for Responsive Politics",""
"N00003288","Bennie G. Thompson (D-Miss)","303022","996000","649511","2013","H","Center for Responsive Politics",""
"N00003105","Marsha Blackburn (R-Tenn)","305024","975000","640012","2013","H","Center for Responsive Politics",""
"N00030771","Paul Gosar (R-Ariz)","280003","999999","640001","2013","H","Center for Responsive Politics",""
"N00024978","Henry Cuellar (D-Texas)","29015","1244998","637006","2013","H","Center for Responsive Politics",""
"N00003535","Sherrod Brown (D-Ohio)","382006","881000","631503","2013","S","Center for Responsive Politics",""
"N00031006","Alan Nunnelee (R-Miss)","366012","890000","628006","2013","H","Center for Responsive Politics",""
"N00027860","Tammy Duckworth (D-Ill)","128052","1115999","622025","2013","H","Center for Responsive Politics",""
"N00031782","Tim Scott (R-SC)","301011","940999","621005","2013","S","Center for Responsive Politics",""
"N00008046","Barbara Lee (D-Calif)","299015","937999","618507","2013","H","Center for Responsive Politics",""
"N00036013","Dave Brat (R-VA)","323014","895000","609007","2013","H","Center for Responsive Politics",""
"N00031204","Steve Southerland (R-Fla)","15005","1201998","608501","2013","H","Center for Responsive Politics",""
"N00032088","Bill Johnson (R-Ohio)","288022","920000","604011","2013","H","Center for Responsive Politics",""
"N00030910","Mo Brooks (R-Ala)","251034","940000","595517","2013","H","Center for Responsive Politics",""
"N00036097","Ruben Gallego (D-AZ)","119017","1069998","594507","2013","H","Center for Responsive Politics",""
"N00029391","Erik Paulsen (R-Minn)","264030","914000","589015","2013","H","Center for Responsive Politics",""
"N00006690","Maxine Waters (D-Calif)","-4012984","5190997","589006","2013","H","Center for Responsive Politics",""
"N00000133","Donna Christian-Christensen (D-VI)","236003","904999","570501","2013","H","Center for Responsive Politics",""
"N00026627","Patrick McHenry (R-NC)","172014","930998","551506","2013","H","Center for Responsive Politics",""
"N00035825","Ted Lieu (D-CA)","253025","849000","551012","2013","H","Center for Responsive Politics",""
"N00002073","Frank Wolf (R-Va)","492314","597308","544811","2013","H","Center for Responsive Politics",""
"N00001669","Joseph R. Biden Jr (D)","176030","909998","543014","2013","E","Center for Responsive Politics",""
"N00004614","Kevin Cramer (R-ND)","252022","832000","542011","2013","H","Center for Responsive Politics",""
"N00024842","Joe Courtney (D-Conn)","217028","855000","536014","2013","H","Center for Responsive Politics",""
"N00033539","Randy Weber (R-Texas)","201005","864999","533002","2013","H","Center for Responsive Politics",""
"N00026171","Charlie Dent (R-Pa)","161050","898000","529525","2013","H","Center for Responsive Politics",""
"N00034453","Derek Kilmer (D-Wash)","152036","892999","522517","2013","H","Center for Responsive Politics",""
"N00005870","Gene Green (D-Texas)","295006","750000","522503","2013","H","Center for Responsive Politics",""
"N00006052","Mac Thornberry (R-Texas)","312007","730000","521003","2013","H","Center for Responsive Politics",""
"N00003209","John J. Duncan Jr (R-Tenn)","268015","770000","519007","2013","H","Center for Responsive Politics",""
"N00035440","Tom Emmer (R-MN)","180005","849999","515002","2013","H","Center for Responsive Politics",""
"N99999923","Anthony M. Kennedy","330004","700000","515002","2013","J","Center for Responsive Politics",""
"N00001945","Barbara A. Mikulski (D-Md)","256017","767000","511508","2013","S","Center for Responsive Politics",""
"N00024770","Mike Michaud (D-Maine)","251020","765000","508010","2013","H","Center for Responsive Politics",""
"N00035483","Joni Ernst (R-IA)","156031","851999","504015","2013","S","Center for Responsive Politics",""
"N00036135","Garret Graves (R-La)","37012","956999","497005","2013","H","Center for Responsive Politics",""
"N00026885","Dave Reichert (R-Wash)","380602","594599","487600","2013","H","Center for Responsive Politics",""
"N99999911","Jacob Lew","-435982","1409998","487008","2013","E","Center for Responsive Politics",""
"N00027462","Gus Bilirakis (R-Fla)","126042","840000","483021","2013","H","Center for Responsive Politics",""
"N00029077","Lynn Jenkins (R-Kan)","232015","730000","481007","2013","H","Center for Responsive Politics",""
"N00002147","Bobby Scott (D-Va)","-138938","1097998","479530","2013","H","Center for Responsive Politics",""
"N00027229","Michael G. Fitzpatrick (R-Pa)","141037","805000","473018","2013","H","Center for Responsive Politics",""
"N00024753","Mike Coffman (R-Colo)","281007","665000","473003","2013","H","Center for Responsive Politics",""
"N00005883","Kevin Brady (R-Texas)","199028","740000","469514","2013","H","Center for Responsive Politics",""
"N00002408","James E. Clyburn (D-SC)","210022","727000","468511","2013","H","Center for Responsive Politics",""
"N00002858","Ileana Ros-Lehtinen (R-Fla)","302005","631000","466502","2013","H","Center for Responsive Politics",""
"N00034068","Brenda Lawrence (D-MI)","215005","699999","457502","2013","H","Center for Responsive Politics",""
"N00006789","Grace Napolitano (D-Calif)","18006","894998","456502","2013","H","Center for Responsive Politics",""
"N00027741","David Loebsack (D-Iowa)","184018","721999","453008","2013","H","Center for Responsive Politics",""
"N00006806","Janice Hahn (D-Calif)","281004","615000","448002","2013","H","Center for Responsive Politics",""
"N00000699","Robert Menendez (D-NJ)","231005","664999","448002","2013","S","Center for Responsive Politics",""
"N00033932","Chris Stewart (R-Utah)","286003","605000","445501","2013","H","Center for Responsive Politics",""
"N00030612","Marco Rubio (R-Fla)","57018","829999","443508","2013","S","Center for Responsive Politics",""
"N00029400","Michelle Lujan Grisham (D-NM)","200004","669998","435001","2013","H","Center for Responsive Politics",""
"N00000743","Scott Garrett (R-NJ)","235013","628000","431506","2013","H","Center for Responsive Politics",""
"N00031857","Steve Womack (R-Ark)","235010","625000","430005","2013","H","Center for Responsive Politics",""
"N00036275","John Moolenaar (R-MI)","104042","736000","420021","2013","H","Center for Responsive Politics",""
"N00004572","John Thune (R-SD)","188020","646000","417010","2013","S","Center for Responsive Politics",""
"N00025095","John Carter (R-Texas)","115003","699999","407501","2013","H","Center for Responsive Politics",""
"N00001127","Joseph Crowley (D-NY)","142043","668000","405021","2013","H","Center for Responsive Politics",""
"N00029908","Joe Garcia (D-Fla)","220009","575000","397504","2013","H","Center for Responsive Politics",""
"N00027623","Adrian Smith (R-Neb)","132014","654999","393506","2013","H","Center for Responsive Politics",""
"N00030622","Terri A. Sewell (D-Ala)","-38981","820998","391008","2013","H","Center for Responsive Politics",""
"N00024871","David Scott (D-Ga)","1002","764999","383000","2013","H","Center for Responsive Politics",""
"N00030957","Scott Desjarlais (R-Tenn)","100014","664998","382506","2013","H","Center for Responsive Politics",""
"N00033527","David Rouzer (R-NC)","-23973","778998","377512","2013","H","Center for Responsive Politics",""
"N00034277","Sean Patrick Maloney (D-NY)","-48998","799997","375499","2013","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","250001","500000","375000","2013","S","Center for Responsive Politics",""
"N00004887","Bobby L. Rush (D-Ill)","250001","500000","375000","2013","H","Center for Responsive Politics",""
"N00004436","John Kline (R-Minn)","205009","526000","365504","2013","H","Center for Responsive Politics",""
"N00036154","Don Norcross (D-NJ)","205008","525000","365004","2013","H","Center for Responsive Politics",""
"N00030949","Tom Reed (R-NY)","133007","594999","364003","2013","H","Center for Responsive Politics",""
"N00027649","Tim Huelskamp (R-Kan)","167012","555000","361006","2013","H","Center for Responsive Politics",""
"N00007833","Adam Smith (D-Wash)","199010","510000","354505","2013","H","Center for Responsive Politics",""
"N00033510","Raul Ruiz (D-Calif)","30013","674999","352506","2013","H","Center for Responsive Politics",""
"N00001102","Nydia M. Velazquez (D-NY)","220001","480000","350000","2013","H","Center for Responsive Politics",""
"N00031877","Karen Bass (D-Calif)","195006","501000","348003","2013","H","Center for Responsive Politics",""
"N99999895","Denis McDonough","120022","575000","347511","2013","E","Center for Responsive Politics",""
"N00006671","Lucille Roybal-Allard (D-Calif)","170010","516000","343005","2013","H","Center for Responsive Politics",""
"N00030801","Frank Guinta (R-NH)","127014","553998","340506","2013","H","Center for Responsive Politics",""
"N00003522","Marcy Kaptur (D-Ohio)","156017","516000","336008","2013","H","Center for Responsive Politics",""
"N00000528","Bernie Sanders (I-Vt)","110014","550999","330506","2013","S","Center for Responsive Politics",""
"N00031401","Michael Grimm (R-NY)","185001","474999","330000","2013","H","Center for Responsive Politics",""
"N00031233","Andy Barr (R-Ky)","130018","526000","328009","2013","H","Center for Responsive Politics",""
"N00001193","Pete King (R-NY)","200003","450000","325001","2013","H","Center for Responsive Politics",""
"N00028133","Douglas L. Lamborn (R-Colo)","92012","552998","322505","2013","H","Center for Responsive Politics",""
"N00033814","Alex Mooney (R-WV)","140013","500000","320006","2013","H","Center for Responsive Politics",""
"N00033518","Doug Collins (R-Ga)","104006","529998","317002","2013","H","Center for Responsive Politics",""
"N00002299","Walter B. Jones Jr (R-NC)","139014","487000","313007","2013","H","Center for Responsive Politics",""
"N00030744","Mike Pompeo (R-Kan)","123025","502000","312512","2013","H","Center for Responsive Politics",""
"N00028986","Paul Broun (R-Ga)","128016","496000","312008","2013","H","Center for Responsive Politics",""
"N00028138","Brian Schatz (D-Hawaii)","115017","504000","309508","2013","S","Center for Responsive Politics",""
"N00034784","Rodney Davis (R-Ill)","115017","500000","307508","2013","H","Center for Responsive Politics",""
"N00031244","Joe Heck (R-Nev)","99010","510999","305004","2013","H","Center for Responsive Politics",""
"N00009759","Rick Larsen (D-Wash)","130018","475000","302509","2013","H","Center for Responsive Politics",""
"N00031064","Ryan Costello (R-PA)","-480983","1084996","302006","2013","H","Center for Responsive Politics",""
"N00035267","Cory Booker (D-NJ)","103019","496000","299509","2013","S","Center for Responsive Politics",""
"N00031134","Patrick Meehan (R-Pa)","78023","510000","294011","2013","H","Center for Responsive Politics",""
"N00034639","Donald M. Payne Jr (D-NJ)","166005","416000","291002","2013","H","Center for Responsive Politics",""
"N00026163","Lynn A. Westmoreland (R-Ga)","-947994","1529997","291001","2013","H","Center for Responsive Politics",""
"N00009573","Jeff Flake (R-Ariz)","51003","514999","283001","2013","S","Center for Responsive Politics",""
"N00029562","Ben R. Lujan (D-NM)","146005","415000","280502","2013","H","Center for Responsive Politics",""
"N00035523","Elise Stefanik (R-NY)","20007","524999","272503","2013","H","Center for Responsive Politics",""
"N00000575","John B. Larson (D-Conn)","44040","495000","269520","2013","H","Center for Responsive Politics",""
"N00031226","Jackie Walorski (R-Ind)","110013","426000","268006","2013","H","Center for Responsive Politics",""
"N00033443","Deb Fischer (R-Neb)","-4368992","4904996","268002","2013","S","Center for Responsive Politics",""
"N00036175","Steven Russell (R-OK)","117005","414999","266002","2013","H","Center for Responsive Politics",""
"N00035527","Bruce Westerman (R-AR)","224522","302517","263519","2013","H","Center for Responsive Politics",""
"N00033640","Hakeem Jeffries (D-NY)","98014","420000","259007","2013","H","Center for Responsive Politics",""
"N00004884","Danny K. Davis (D-Ill)","121012","394000","257506","2013","H","Center for Responsive Politics",""
"N00009918","Patrick Leahy (D-Vt)","154007","360000","257003","2013","S","Center for Responsive Politics",""
"N00006446","Matt Salmon (R-Ariz)","95013","416000","255506","2013","H","Center for Responsive Politics",""
"N00026457","Ted Poe (R-Texas)","-25987","534999","254506","2013","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","-462977","958998","248010","2013","H","Center for Responsive Politics",""
"N00032416","Rob Woodall (R-Ga)","120007","375000","247503","2013","H","Center for Responsive Politics",""
"N00033395","Dan Kildee (D-Mich)","110006","384999","247502","2013","H","Center for Responsive Politics",""
"N00004070","Dale E. Kildee (D-Mich)","110006","384999","247502","2013","H","Center for Responsive Politics",""
"N00004724","Jan Schakowsky (D-Ill)","-13976","495998","241011","2013","H","Center for Responsive Politics",""
"N00031265","Robert Hurt (R-Va)","76014","399999","238006","2013","H","Center for Responsive Politics",""
"N00033541","Pete Gallego (D-Texas)","-184994","660997","238001","2013","H","Center for Responsive Politics",""
"N00025284","Raul M. Grijalva (D-Ariz)","70021","400000","235010","2013","H","Center for Responsive Politics",""
"N00032029","Morgan Griffith (R-Va)","15002","449999","232500","2013","H","Center for Responsive Politics",""
"N00030709","Mark Desaulnier (D-CA)","118006","346000","232003","2013","H","Center for Responsive Politics",""
"N00008264","Ed Royce (R-Calif)","83013","370000","226506","2013","H","Center for Responsive Politics",""
"N00029736","Glenn Thompson (R-Pa)","101004","350999","226001","2013","H","Center for Responsive Politics",""
"N00033373","Tony Cardenas (D-Calif)","50013","391999","221006","2013","H","Center for Responsive Politics",""
"N00035420","Mike Bost (R-IL)","-48989","489999","220505","2013","H","Center for Responsive Politics",""
"N00030780","Cory Gardner (R-Colo)","44017","394999","219508","2013","S","Center for Responsive Politics",""
"N00025237","Steven A. King (R-Iowa)","70015","351000","210507","2013","H","Center for Responsive Politics",""
"N00027894","Jim Jordan (R-Ohio)","69007","345999","207503","2013","H","Center for Responsive Politics",""
"N00033363","Tom Cotton (R-Ark)","115002","300000","207501","2013","S","Center for Responsive Politics",""
"N00001373","Mike Doyle (D-Pa)","11006","399998","205502","2013","H","Center for Responsive Politics",""
"N00033997","Pete Aguilar (D-CA)","-39994","449999","205002","2013","H","Center for Responsive Politics",""
"N00030667","Adam Kinzinger (R-Ill)","110005","300000","205002","2013","H","Center for Responsive Politics",""
"N00002685","Saxby Chambliss (R-Ga)","91007","317000","204003","2013","S","Center for Responsive Politics",""
"N00030880","Trey Gowdy (R-SC)","1","399999","200000","2013","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","-81993","480998","199502","2013","H","Center for Responsive Politics",""
"N00005321","Lee Terry (R-Neb)","41015","350999","196007","2013","H","Center for Responsive Politics",""
"N00030418","Gregorio Sablan (D-MP)","97006","280000","188503","2013","H","Center for Responsive Politics",""
"N00031696","Mike Lee (R-Utah)","102005","270000","186002","2013","S","Center for Responsive Politics",""
"N00033842","Mia Love (R-UT)","101003","266000","183501","2013","H","Center for Responsive Politics",""
"N00003280","Roger Wicker (R-Miss)","-645977","1011994","183008","2013","S","Center for Responsive Politics",""
"N00033509","Gloria McLeod (D-Calif)","101002","265000","183001","2013","H","Center for Responsive Politics",""
"N00027566","Christopher S. Murphy (D-Conn)","20007","344998","182502","2013","S","Center for Responsive Politics",""
"N00031777","Tom Marino (R-Pa)","-268393","623599","177603","2013","H","Center for Responsive Politics",""
"N00031998","Chris Gibson (R-NY)","100001","250000","175000","2013","H","Center for Responsive Politics",""
"N00029404","Lee Zeldin (R-NY)","100001","250000","175000","2013","H","Center for Responsive Politics",""
"N00001746","Chaka Fattah (D-Pa)","100001","250000","175000","2013","H","Center for Responsive Politics",""
"N00027467","Timothy J. Walz (D-Minn)","-116991","459998","171503","2013","H","Center for Responsive Politics",""
"N00028152","Kevin McCarthy (R-Calif)","76007","266000","171003","2013","H","Center for Responsive Politics",""
"N00031177","Mark Amodei (R-Nev)","102004","230000","166002","2013","H","Center for Responsive Politics",""
"N00033630","Richard Hudson (R-NC)","48008","275000","161504","2013","H","Center for Responsive Politics",""
"N00035568","Martin H. Walsh (R-Colo)","-13074","327905","157415","2013","H","Center for Responsive Politics",""
"N00025025","Jim Gerlach (R-Pa)","63007","245000","154003","2013","H","Center for Responsive Politics",""
"N00009738","John Culberson (R-Texas)","-579996","880998","150501","2013","H","Center for Responsive Politics",""
"N00006701","Mark A Takano (D-Calif)","37004","255999","146501","2013","H","Center for Responsive Politics",""
"N00000153","Richard E. Neal (D-Mass)","69010","214000","141505","2013","H","Center for Responsive Politics",""
"N00029835","Martin Heinrich (D-NM)","-121985","399999","139007","2013","S","Center for Responsive Politics",""
"N00026106","Debbie Wasserman Schultz (D-Fla)","-156981","432998","138008","2013","H","Center for Responsive Politics",""
"N00007151","Dana Rohrabacher (R-Calif)","36002","239999","138000","2013","H","Center for Responsive Politics",""
"N00012942","Betty McCollum (D-Minn)","39011","235000","137005","2013","H","Center for Responsive Politics",""
"N00031417","Will Hurd (R-TX)","16016","240000","128008","2013","H","Center for Responsive Politics",""
"N00033839","Marc Veasey (D-Texas)","-35982","282998","123508","2013","H","Center for Responsive Politics",""
"N00035215","Robin Kelly (D-Ill)","67004","180000","123502","2013","H","Center for Responsive Politics",""
"N00005656","Joe Barton (R-Texas)","67004","180000","123502","2013","H","Center for Responsive Politics",""
"N00026961","Yvette D. Clarke (D-NY)","66003","165000","115501","2013","H","Center for Responsive Politics",""
"N00007232","Lois Capps (D-Calif)","-3963987","4193999","115006","2013","H","Center for Responsive Politics",""
"N00013820","Chris Van Hollen (D-Md)","47006","181000","114003","2013","H","Center for Responsive Politics",""
"N00006882","Buck McKeon (R-Calif)","52005","171000","111502","2013","H","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","-15993","229998","107002","2013","H","Center for Responsive Politics",""
